OrderID,UserID,Date,TotalPrice,Status
3809,9076,2023-05-28,17748.75,Pending
3810,14789,2023-06-10,7914.549999999999,Delivered
3811,10488,2023-01-24,9965.9,Delivered
3812,9148,2023-07-04,13485.33,Delivered
3813,20163,2023-08-26,7059.1,Delivered
3814,9389,2023-02-09,32175.83,Shipped
3815,2393,2023-09-29,8348.85,Delivered
3816,23503,2023-02-03,22399.36,Pending
3817,18996,2023-08-23,4625.17,Shipped
3818,5261,2023-07-22,8953.380000000001,Pending
3819,27263,2023-02-20,5395.24,Shipped
3820,6228,2023-07-17,3088.79,Pending
3821,28706,2023-04-11,11415.029999999999,Delivered
3822,22865,2022-12-13,3760.06,Pending
3823,20384,2023-02-27,10625.699999999999,Pending
3824,161,2023-03-07,14816.800000000001,Shipped
3825,9233,2022-12-13,2884.42,Shipped
3826,26615,2023-01-21,28417.539999999997,Pending
3827,22933,2023-11-10,13053.849999999999,Shipped
3828,25906,2023-04-08,32885.71,Shipped
3829,24834,2023-06-19,4973.43,Delivered
3830,11322,2023-07-20,21491.969999999998,Shipped
3831,13253,2023-04-06,21631.729999999996,Shipped
3832,14302,2023-05-02,17662.0,Delivered
3833,14194,2023-02-06,8005.08,Shipped
3834,10569,2023-03-05,835.71,Delivered
3835,13641,2023-03-18,16622.909999999996,Delivered
3836,21011,2023-04-17,26671.079999999994,Delivered
3837,29613,2023-01-05,18824.170000000002,Pending
3838,6104,2022-11-12,24275.510000000002,Pending
3839,15270,2023-04-03,4986.36,Shipped
3840,3943,2023-03-28,7034.18,Shipped
3841,24971,2023-07-16,28426.699999999997,Shipped
3842,2947,2023-06-13,16803.14,Delivered
3843,1995,2023-04-01,26317.54,Shipped
3844,10005,2023-01-03,10876.32,Pending
3845,3744,2023-01-21,18170.010000000002,Pending
3846,21427,2023-02-27,25180.920000000002,Shipped
3847,5297,2023-08-19,17899.239999999998,Pending
3848,13508,2023-08-31,11153.09,Shipped
3849,22529,2023-05-29,12486.45,Pending
3850,27600,2023-07-18,9215.16,Shipped
3851,29554,2023-04-02,3613.2200000000003,Delivered
3852,15653,2023-10-05,11098.17,Shipped
3853,19356,2023-10-26,5682.32,Pending
3854,26117,2023-04-02,21266.06,Shipped
3855,29284,2023-01-19,4930.5,Pending
3856,7564,2023-05-07,6863.65,Pending
3857,7779,2023-06-17,12821.25,Pending
3858,11053,2023-08-12,31463.579999999998,Pending
3859,11225,2023-07-04,20624.54,Shipped
3860,26561,2023-09-13,18497.4,Delivered
3861,14776,2023-01-04,41391.36000000001,Pending
3862,4083,2023-08-17,19339.8,Shipped
3863,21679,2023-08-23,15077.32,Pending
3864,9249,2023-06-28,11267.009999999998,Delivered
3865,9486,2023-04-21,7752.06,Shipped
3866,20211,2023-04-12,25864.93,Shipped
3867,22353,2023-03-11,4578.98,Shipped
3868,3907,2023-11-05,21420.929999999997,Delivered
3869,15533,2023-04-14,13572.199999999999,Shipped
3870,6270,2023-07-13,21803.86,Delivered
3871,17300,2023-07-03,11562.62,Delivered
3872,9377,2022-11-30,15973.18,Delivered
3873,16081,2023-02-02,20746.5,Shipped
3874,4210,2023-07-22,29800.91,Pending
3875,4130,2023-04-10,914.16,Delivered
3876,22581,2023-02-11,10521.8,Pending
3877,22078,2023-04-04,20793.88,Shipped
3878,18072,2022-12-04,9084.26,Delivered
3879,13600,2023-08-07,961.45,Delivered
3880,27887,2023-07-21,33034.25,Delivered
3881,7633,2023-03-13,29612.66,Shipped
3882,19211,2023-03-07,4392.96,Shipped
3883,6350,2023-02-14,1598.58,Pending
3884,17168,2022-12-06,5997.54,Delivered
3885,3096,2023-06-16,545.14,Delivered
3886,17889,2023-03-13,7202.139999999999,Pending
3887,15864,2023-03-13,10652.1,Pending
3888,27770,2023-10-11,9833.31,Pending
3889,20766,2023-08-17,25694.310000000005,Pending
3890,26549,2023-06-25,12664.97,Shipped
3891,22901,2022-11-27,17624.440000000002,Delivered
3892,28641,2023-02-15,12353.51,Pending
3893,10686,2023-05-18,16364.250000000002,Shipped
3894,15687,2023-02-26,1259.76,Delivered
3895,10663,2023-11-06,12347.67,Shipped
3896,6458,2023-10-08,7218.72,Delivered
3897,12269,2023-03-03,23705.92,Shipped
3898,6591,2023-07-23,8978.17,Delivered
3899,20008,2023-01-30,8271.45,Pending
3900,8743,2023-06-20,16707.87,Shipped
3901,23558,2022-12-07,29601.600000000002,Shipped
3902,21752,2023-06-25,17295.09,Pending
3903,13971,2023-08-30,10171.8,Pending
3904,20483,2023-02-03,18388.21,Shipped
3905,2494,2023-02-16,23473.920000000002,Shipped
3906,28821,2022-12-16,20871.74,Pending
3907,16486,2023-07-17,8311.56,Delivered
3908,18531,2022-12-29,556.77,Delivered
3909,22097,2023-01-01,12459.44,Shipped
3910,6501,2022-12-11,8374.93,Shipped
3911,10216,2023-03-25,3790.19,Shipped
3912,8072,2023-01-18,24834.73,Pending
3913,18529,2023-04-07,2601.84,Pending
3914,24719,2023-02-05,215.39,Delivered
3915,7046,2023-05-06,28457.33,Shipped
3916,25871,2023-08-18,21077.550000000003,Delivered
3917,22385,2023-02-28,5314.68,Delivered
3918,8701,2023-07-22,10521.5,Shipped
3919,16418,2023-06-03,19419.090000000004,Pending
3920,12706,2023-06-17,22532.52,Shipped
3921,19974,2023-09-16,8104.46,Delivered
3922,11924,2023-08-22,13913.08,Pending
3923,1018,2023-02-20,1682.8,Pending
3924,28415,2023-06-14,6473.679999999999,Pending
3925,19073,2023-08-01,20308.4,Delivered
3926,6007,2023-02-12,20199.87,Pending
3927,9519,2023-01-01,26094.5,Delivered
3928,9799,2023-05-21,4001.3,Pending
3929,8937,2023-01-20,30727.09,Pending
3930,18274,2023-05-07,35923.03,Shipped
3931,25690,2023-05-07,15125.449999999999,Shipped
3932,20243,2023-03-17,3616.18,Pending
3933,17124,2023-03-11,30011.589999999997,Pending
3934,27168,2022-11-26,32995.28,Delivered
3935,5173,2023-10-27,26292.95,Pending
3936,21021,2023-03-09,396.96,Pending
3937,17497,2023-03-10,12300.52,Delivered
3938,10722,2023-01-15,1606.5,Shipped
3939,19804,2023-09-29,12058.42,Delivered
3940,13314,2023-04-09,10255.240000000002,Shipped
3941,28971,2023-04-27,38204.630000000005,Pending
3942,23457,2023-01-27,10777.92,Shipped
3943,21516,2023-02-22,30056.170000000002,Delivered
3944,19822,2022-12-15,12131.539999999999,Pending
3945,11705,2023-02-21,18154.219999999998,Delivered
3946,3624,2023-06-08,2960.72,Delivered
3947,5528,2023-08-14,22162.639999999996,Pending
3948,17531,2023-07-11,16790.550000000003,Pending
3949,14515,2023-11-09,21467.960000000003,Shipped
3950,1210,2023-09-27,10442.779999999999,Shipped
3951,10723,2023-11-05,11911.980000000001,Pending
3952,24590,2023-09-01,4851.94,Delivered
3953,29365,2023-10-21,8396.08,Delivered
3954,19692,2023-05-06,25756.289999999997,Pending
3955,6950,2023-08-03,18258.359999999997,Pending
3956,4556,2023-09-05,13555.23,Pending
3957,28805,2023-02-14,3592.0899999999997,Delivered
3958,28113,2023-06-12,12225.32,Pending
3959,720,2023-03-09,25573.69,Shipped
3960,17887,2022-12-01,11377.23,Pending
3961,8690,2023-10-25,10560.82,Pending
3962,6742,2023-07-09,24808.48,Pending
3963,11684,2023-09-29,27290.93,Delivered
3964,10654,2023-03-22,9057.76,Shipped
3965,4114,2023-08-02,11275.02,Delivered
3966,23100,2023-05-06,11854.86,Delivered
3967,18132,2023-03-07,19120.42,Delivered
3968,4345,2023-09-26,28236.619999999995,Shipped
3969,4893,2023-03-19,25201.109999999997,Pending
3970,5276,2023-10-05,9990.3,Shipped
3971,11831,2023-01-23,18068.25,Delivered
3972,3147,2023-07-16,2440.44,Shipped
3973,7024,2022-11-13,20070.94,Pending
3974,16688,2023-04-03,19121.4,Shipped
3975,21043,2023-11-03,22335.6,Delivered
3976,2353,2023-04-30,27784.37,Shipped
3977,18950,2023-02-19,3573.01,Pending
3978,26911,2023-10-21,18819.36,Pending
3979,23353,2023-03-22,636.55,Shipped
3980,7400,2023-05-02,7233.4800000000005,Delivered
3981,28163,2023-07-11,18917.02,Pending
3982,114,2023-10-31,21263.62,Pending
3983,15837,2022-12-26,14011.9,Delivered
3984,23665,2022-11-20,9101.64,Pending
3985,21513,2023-01-26,23119.439999999995,Pending
3986,18267,2023-04-14,13408.809999999998,Pending
3987,26597,2023-06-04,23862.94,Delivered
3988,2280,2023-07-14,34837.71,Delivered
3989,12796,2023-05-15,4971.17,Delivered
3990,25433,2023-04-26,34221.43,Shipped
3991,17763,2023-01-06,14644.46,Pending
3992,3136,2023-04-26,8056.6,Shipped
3993,22190,2022-12-07,8074.35,Pending
3994,20387,2023-02-23,12328.9,Delivered
3995,4811,2023-02-04,38583.69,Delivered
3996,22349,2023-08-19,1940.04,Delivered
3997,5649,2023-09-06,17179.62,Pending
3998,6238,2023-01-11,8304.65,Delivered
3999,956,2022-12-12,1812.66,Delivered
4000,19033,2023-08-17,35445.93,Pending
4001,10213,2023-02-09,26854.0,Delivered
4002,23457,2023-09-20,14323.44,Delivered
4003,3154,2023-03-24,2253.97,Pending
4004,9546,2023-06-20,15481.05,Delivered
4005,16535,2023-09-18,22754.26,Delivered
4006,1792,2023-03-08,11552.92,Pending
4007,26522,2023-03-24,19138.729999999996,Shipped
4008,29864,2022-11-13,22098.58,Pending
4009,14972,2023-10-03,33177.36,Shipped
4010,8062,2022-12-30,11307.18,Shipped
4011,26627,2023-03-25,19089.359999999997,Delivered
4012,22366,2022-12-28,9665.06,Delivered
4013,9835,2023-01-09,14088.97,Delivered
4014,14280,2023-04-23,5890.95,Delivered
4015,12860,2022-11-24,2751.6,Shipped
4016,29339,2023-03-28,24301.12,Pending
4017,5563,2023-08-07,2661.2700000000004,Shipped
4018,5534,2023-07-11,6045.93,Shipped
4019,3861,2022-12-07,13354.39,Pending
4020,6005,2023-09-02,6369.43,Shipped
4021,17134,2023-04-29,9052.9,Delivered
4022,17326,2023-10-23,16539.350000000002,Shipped
4023,17783,2023-10-14,5681.64,Delivered
4024,27184,2023-03-18,17639.37,Pending
4025,20612,2023-09-28,4080.74,Delivered
4026,817,2023-07-25,4204.030000000001,Pending
4027,26809,2023-10-28,17446.59,Pending
4028,21582,2023-09-24,28202.829999999998,Shipped
4029,18683,2023-06-15,25072.349999999995,Pending
4030,10562,2023-07-17,776.37,Pending
4031,20654,2023-07-08,15249.34,Shipped
4032,14998,2023-02-27,996.73,Shipped
4033,11794,2023-02-12,348.47,Delivered
4034,15331,2023-04-29,21687.389999999996,Shipped
4035,19710,2023-09-08,2233.8,Pending
4036,10097,2023-05-27,11074.95,Shipped
4037,4218,2023-10-29,8125.9400000000005,Pending
4038,21580,2023-02-21,20834.29,Pending
4039,15328,2023-04-21,34937.75,Shipped
4040,21770,2023-10-16,1141.55,Shipped
4041,1600,2023-10-20,3051.0,Shipped
4042,28117,2023-07-30,14286.68,Shipped
4043,10779,2023-07-24,26653.699999999997,Pending
4044,13886,2023-10-11,8193.23,Pending
4045,19495,2023-11-03,8972.289999999999,Shipped
4046,26132,2023-09-02,24320.19,Pending
4047,13612,2023-03-29,29030.05,Delivered
4048,18539,2023-01-25,6447.16,Delivered
4049,12522,2022-12-11,17897.780000000002,Delivered
4050,16049,2023-02-20,22715.02,Shipped
4051,1095,2023-01-08,14007.07,Delivered
4052,16735,2023-05-12,4735.45,Shipped
4053,19915,2023-04-18,39473.06,Pending
4054,20388,2023-01-22,4166.63,Delivered
4055,25353,2023-02-13,25173.479999999996,Pending
4056,7288,2023-02-27,23987.059999999998,Pending
4057,28208,2022-12-18,14022.9,Delivered
4058,17712,2023-09-15,7068.51,Delivered
4059,12150,2023-08-31,12350.92,Delivered
4060,3936,2023-01-20,8400.85,Pending
4061,19935,2023-10-26,15983.9,Delivered
4062,7691,2023-09-18,18278.64,Pending
4063,29565,2023-05-30,17700.17,Pending
4064,20632,2023-10-10,23267.65,Pending
4065,16568,2022-11-29,9671.83,Shipped
4066,9385,2023-09-24,4932.9,Shipped
4067,24602,2023-07-19,19740.98,Delivered
4068,5716,2022-12-23,12037.859999999999,Shipped
4069,9603,2023-08-26,30088.46,Pending
4070,7609,2023-01-07,21726.640000000003,Shipped
4071,9473,2023-05-21,11961.66,Pending
4072,23737,2022-11-26,2905.12,Pending
4073,10559,2023-03-25,2325.13,Pending
4074,28065,2023-01-01,13205.05,Delivered
4075,9645,2022-12-28,26686.659999999996,Shipped
4076,12570,2023-08-10,24448.079999999994,Shipped
4077,25025,2022-12-09,12124.14,Shipped
4078,14772,2023-07-30,1942.1999999999998,Delivered
4079,5570,2023-07-08,1927.53,Shipped
4080,7220,2023-09-09,19586.750000000004,Delivered
4081,10222,2023-05-30,18052.72,Shipped
4082,7557,2023-06-18,9155.539999999999,Shipped
4083,9195,2023-05-31,19006.13,Pending
4084,13234,2023-04-17,12285.600000000002,Pending
4085,24362,2023-04-06,20958.47,Shipped
4086,1137,2023-07-03,17170.77,Shipped
4087,12030,2023-06-15,11206.119999999999,Pending
4088,29216,2023-03-21,19136.24,Pending
4089,16217,2022-11-15,28903.329999999998,Shipped
4090,19123,2023-01-02,14470.31,Shipped
4091,2665,2023-08-08,22829.809999999998,Shipped
4092,3009,2023-04-07,6575.91,Shipped
4093,5049,2023-03-25,11955.99,Pending
4094,347,2023-01-02,18702.66,Shipped
4095,15303,2023-06-11,23094.529999999995,Delivered
4096,14680,2023-01-20,20860.73,Pending
4097,16915,2023-01-11,13427.760000000002,Delivered
4098,12077,2022-12-15,24016.820000000003,Shipped
4099,24478,2023-07-09,11586.769999999999,Shipped
4100,5642,2023-10-25,15020.220000000001,Delivered
4101,10344,2023-10-19,24341.09,Delivered
4102,8463,2023-02-27,14635.49,Pending
4103,25011,2023-08-10,1124.7,Pending
4104,25238,2023-02-28,3445.17,Shipped
4105,4537,2023-02-12,13885.82,Delivered
4106,12465,2023-01-04,21377.62,Pending
4107,6185,2023-05-05,28398.54,Delivered
4108,13565,2023-02-13,16336.89,Delivered
4109,12646,2023-10-18,9145.93,Shipped
4110,22914,2023-06-10,15083.130000000001,Shipped
4111,26022,2023-05-13,250.51,Pending
4112,13150,2023-07-01,15270.84,Shipped
4113,13784,2023-11-09,24900.14,Delivered
4114,5995,2022-11-29,23302.36,Shipped
4115,27834,2023-09-17,44669.25000000001,Delivered
4116,16441,2022-11-18,25611.65,Shipped
4117,17007,2023-03-20,13601.970000000001,Pending
4118,28156,2023-08-26,22079.48,Pending
4119,4972,2023-03-29,14307.810000000001,Delivered
4120,3635,2022-12-24,2027.46,Shipped
4121,26492,2023-06-25,27632.79,Delivered
4122,8782,2023-08-26,6717.61,Delivered
4123,22901,2023-06-20,27602.379999999997,Delivered
4124,8129,2023-05-20,4493.8,Pending
4125,8100,2023-05-01,14704.460000000001,Shipped
4126,20776,2022-12-13,11649.62,Delivered
4127,20484,2023-01-10,13685.47,Shipped
4128,16346,2023-09-26,16007.939999999999,Delivered
4129,26956,2023-02-25,35923.97000000001,Pending
4130,6420,2023-06-27,12534.64,Shipped
4131,8959,2023-06-01,18363.52,Shipped
4132,28271,2023-10-20,36713.39,Shipped
4133,27122,2023-07-29,15441.82,Delivered
4134,3922,2023-04-21,18599.370000000003,Delivered
4135,28092,2023-07-08,1605.04,Delivered
4136,24563,2023-01-26,17443.8,Shipped
4137,28733,2023-03-11,12776.18,Delivered
4138,121,2023-09-25,2655.35,Delivered
4139,17181,2023-07-10,1047.76,Pending
4140,4037,2023-02-05,5960.13,Delivered
4141,16026,2023-03-08,1937.9299999999998,Pending
4142,21283,2023-06-23,6574.88,Pending
4143,27744,2023-08-10,13711.880000000001,Pending
4144,3455,2023-10-29,7850.879999999999,Pending
4145,16425,2023-07-31,11492.689999999999,Pending
4146,15855,2023-07-20,21227.120000000003,Delivered
4147,1696,2022-12-30,11147.28,Pending
4148,24888,2023-08-14,16149.73,Pending
4149,1449,2023-03-06,25925.65,Delivered
4150,20706,2023-04-24,16141.62,Pending
4151,2642,2023-04-03,19221.82,Delivered
4152,25795,2023-09-16,21218.11,Pending
4153,18529,2023-08-15,3268.92,Pending
4154,9869,2023-08-25,7208.400000000001,Pending
4155,9825,2023-08-04,6954.09,Pending
4156,20887,2023-07-30,19702.84,Shipped
4157,13349,2023-09-02,17151.29,Delivered
4158,25978,2023-01-05,12715.61,Shipped
4159,26435,2023-03-06,22166.890000000003,Pending
4160,10665,2023-01-16,1169.04,Delivered
4161,17164,2023-02-09,9852.72,Delivered
4162,13770,2023-08-07,39816.34,Delivered
4163,23849,2023-03-24,10211.41,Delivered
4164,24987,2023-01-26,15212.23,Delivered
4165,21093,2022-12-04,7200.2300000000005,Pending
4166,18832,2023-06-07,27146.190000000002,Delivered
4167,5616,2023-02-06,6686.79,Delivered
4168,10925,2023-05-19,3746.1,Shipped
4169,3009,2023-09-29,219.29,Delivered
4170,11882,2023-09-29,17914.75,Pending
4171,14350,2023-05-10,1821.5,Shipped
4172,8982,2023-02-07,5034.280000000001,Delivered
4173,5789,2023-01-18,15051.65,Pending
4174,1262,2023-04-16,6795.539999999999,Pending
4175,25372,2023-05-16,5262.92,Pending
4176,116,2023-10-12,24768.180000000004,Pending
4177,12267,2023-04-22,4295.34,Pending
4178,26272,2023-03-11,20099.96,Delivered
4179,29319,2023-03-12,26273.38,Delivered
4180,14063,2023-04-24,1969.11,Shipped
4181,15019,2023-09-04,5604.62,Delivered
4182,1741,2022-12-08,17192.0,Shipped
4183,3591,2023-02-06,20939.26,Pending
4184,5494,2022-12-05,675.34,Shipped
4185,1650,2023-06-14,24141.68,Pending
4186,10579,2023-10-09,36707.27,Shipped
4187,16111,2023-10-24,16286.329999999998,Pending
4188,14936,2022-12-23,1963.72,Pending
4189,2147,2023-05-24,323.1,Delivered
4190,20396,2023-07-16,16932.47,Delivered
4191,18489,2022-12-01,46195.92999999999,Shipped
4192,18199,2023-07-14,15733.869999999999,Pending
4193,15096,2023-01-22,23764.6,Delivered
4194,19243,2023-08-11,29202.95,Delivered
4195,20981,2023-05-06,24852.739999999998,Pending
4196,8018,2023-07-15,5514.55,Delivered
4197,27448,2023-02-28,25507.85,Delivered
4198,21940,2023-07-10,26737.66,Delivered
4199,24819,2023-11-10,13689.810000000001,Shipped
4200,18594,2023-06-11,13671.23,Shipped
4201,9894,2023-08-08,14728.419999999998,Pending
4202,18500,2023-03-07,7085.27,Shipped
4203,21590,2023-04-09,24157.879999999997,Delivered
4204,22500,2022-12-02,7564.25,Delivered
4205,28341,2023-08-08,5962.88,Delivered
4206,26448,2022-11-30,33729.719999999994,Shipped
4207,2362,2022-12-20,323.4,Delivered
4208,12121,2023-11-10,8729.75,Shipped
4209,6089,2023-05-18,11165.259999999998,Pending
4210,5027,2023-09-22,33131.72,Delivered
4211,16879,2022-12-18,29064.7,Delivered
4212,25774,2023-01-06,6502.179999999999,Shipped
4213,13269,2023-05-18,29559.800000000003,Delivered
4214,7198,2023-03-19,5616.0599999999995,Pending
4215,20630,2023-07-09,23871.94,Pending
4216,12456,2023-10-10,2595.52,Shipped
4217,10585,2023-04-18,25064.83,Delivered
4218,27351,2023-01-02,4487.25,Delivered
4219,624,2023-05-11,4204.5,Pending
4220,23785,2023-05-20,12961.27,Pending
4221,6490,2023-07-11,10180.29,Delivered
4222,16918,2023-09-30,12913.67,Pending
4223,10556,2023-10-26,19374.010000000002,Shipped
4224,22956,2023-05-09,16655.219999999998,Delivered
4225,28499,2023-02-25,20212.620000000003,Delivered
4226,4120,2023-09-19,16217.490000000002,Shipped
4227,12768,2023-07-04,6231.95,Delivered
4228,16157,2023-07-30,10533.29,Pending
4229,22565,2023-10-14,11141.49,Delivered
4230,19277,2023-10-14,3372.85,Delivered
4231,24892,2023-01-10,15308.2,Pending
4232,17277,2023-07-21,27795.329999999998,Shipped
4233,29009,2023-10-15,2448.18,Pending
4234,17854,2023-03-01,26048.799999999996,Pending
4235,9647,2023-08-20,11969.75,Pending
4236,26797,2023-01-05,28457.22,Delivered
4237,3375,2023-03-06,1287.44,Shipped
4238,2791,2022-12-08,31566.570000000003,Delivered
4239,27592,2023-08-01,2227.68,Pending
4240,19703,2023-06-11,20853.49,Shipped
4241,8089,2022-11-17,2655.32,Pending
4242,7354,2023-10-06,19635.39,Shipped
4243,13542,2023-06-04,9789.66,Pending
4244,23337,2023-11-01,18080.69,Delivered
4245,16556,2023-09-25,6837.0599999999995,Pending
4246,15618,2023-02-16,17632.940000000002,Shipped
4247,8191,2023-02-26,11254.0,Pending
4248,19138,2023-09-08,26910.230000000003,Pending
4249,12636,2023-06-12,8524.43,Shipped
4250,20123,2023-08-17,19181.329999999998,Pending
4251,21015,2023-07-13,28142.249999999996,Shipped
4252,6056,2022-12-03,3700.49,Shipped
4253,7114,2023-03-19,27785.570000000003,Pending
4254,14139,2022-12-18,16950.82,Shipped
4255,5541,2023-11-04,5148.75,Delivered
4256,9737,2023-06-17,368.27,Pending
4257,7950,2023-08-11,32345.129999999997,Pending
4258,18931,2023-02-06,1991.91,Pending
4259,10973,2023-07-16,27969.589999999997,Delivered
4260,1538,2023-11-04,3030.84,Shipped
4261,25535,2023-08-31,16410.65,Shipped
4262,3444,2023-04-26,8360.029999999999,Delivered
4263,8118,2023-03-07,13209.0,Delivered
4264,17013,2023-02-12,28916.63,Shipped
4265,17665,2023-07-12,5625.82,Shipped
4266,12540,2023-03-07,19408.17,Shipped
4267,20095,2023-01-28,9686.390000000001,Delivered
4268,16246,2023-04-13,13810.199999999997,Shipped
4269,29089,2023-10-23,6954.16,Delivered
4270,6462,2022-11-21,8104.200000000001,Pending
4271,24053,2022-11-14,9275.11,Pending
4272,29432,2023-10-07,32765.3,Delivered
4273,20816,2022-11-12,4541.04,Pending
4274,22775,2023-02-01,19046.16,Shipped
4275,17587,2023-10-28,31229.570000000003,Pending
4276,23446,2023-04-17,11576.300000000001,Shipped
4277,9296,2023-03-10,8406.82,Pending
4278,8299,2023-06-19,12936.15,Delivered
4279,20081,2023-02-07,15441.1,Shipped
4280,10377,2023-09-13,4200.3,Shipped
4281,21163,2023-11-05,31261.820000000003,Pending
4282,9054,2023-04-21,12763.009999999998,Delivered
4283,22967,2023-10-18,7906.3099999999995,Shipped
4284,13601,2023-04-22,14982.23,Delivered
4285,22644,2023-09-11,2373.08,Pending
4286,15902,2023-08-11,4887.39,Delivered
4287,25987,2023-05-12,25302.049999999996,Shipped
4288,6028,2023-02-05,14251.029999999999,Pending
4289,10054,2023-02-20,19733.64,Shipped
4290,27255,2023-09-22,1816.36,Pending
4291,4798,2023-07-28,25285.87,Pending
4292,22437,2023-05-16,240.32,Shipped
4293,19167,2023-05-31,3791.95,Pending
4294,16787,2023-02-25,16485.61,Shipped
4295,20300,2023-06-30,30251.75,Pending
4296,1566,2023-09-15,1669.38,Pending
4297,2487,2023-05-17,27391.97,Pending
4298,20436,2023-01-09,11483.28,Shipped
4299,6724,2022-11-14,30862.320000000003,Delivered
4300,26214,2023-08-09,8344.4,Delivered
4301,18796,2023-08-29,9257.699999999999,Delivered
4302,4798,2023-07-10,11637.68,Shipped
4303,11099,2023-10-26,9772.760000000002,Pending
4304,25469,2023-04-23,21271.5,Shipped
4305,10736,2023-06-03,40247.07,Pending
4306,22732,2023-05-22,36722.56,Shipped
4307,25747,2023-01-24,26060.75,Shipped
4308,27476,2023-09-10,17395.870000000003,Shipped
4309,1624,2023-07-11,15884.89,Pending
4310,40,2023-07-22,25807.34,Delivered
4311,22226,2023-08-11,18230.39,Pending
4312,19785,2023-06-30,4556.76,Pending
4313,16860,2023-02-26,5093.0,Pending
4314,8275,2023-09-23,5735.0,Pending
4315,5997,2022-11-16,22291.469999999998,Delivered
4316,21395,2023-02-09,8029.54,Shipped
4317,22525,2023-01-15,14664.12,Shipped
4318,6473,2023-01-06,17583.41,Delivered
4319,15681,2023-09-07,13840.029999999999,Shipped
4320,27503,2023-10-27,12332.929999999998,Pending
4321,13092,2022-11-24,29816.870000000003,Shipped
4322,8736,2022-12-17,29539.410000000003,Pending
4323,23158,2022-12-15,27851.7,Delivered
4324,22562,2023-02-22,22897.79,Delivered
4325,15361,2023-03-02,25266.57,Pending
4326,22505,2023-08-04,16710.059999999998,Shipped
4327,15416,2022-12-28,4879.259999999999,Delivered
4328,6253,2023-05-04,8675.759999999998,Shipped
4329,13460,2023-02-06,11468.880000000001,Delivered
4330,5595,2023-01-22,4467.25,Delivered
4331,10628,2023-09-30,5772.3099999999995,Delivered
4332,21702,2023-01-20,19324.009999999995,Pending
4333,20495,2023-02-03,28215.38,Pending
4334,27489,2023-05-14,14413.119999999999,Delivered
4335,8949,2023-04-02,7457.74,Shipped
4336,24843,2023-09-24,12923.69,Delivered
4337,471,2023-09-05,26233.17,Delivered
4338,19776,2023-03-22,3534.3599999999997,Shipped
4339,26092,2023-08-14,24746.149999999994,Pending
4340,6843,2023-05-29,15157.409999999998,Shipped
4341,1644,2023-05-01,20505.39,Pending
4342,29091,2022-11-19,19969.309999999998,Pending
4343,3586,2023-01-10,11560.66,Pending
4344,9790,2023-05-06,21504.66,Pending
4345,20685,2023-02-20,24455.26,Delivered
4346,5052,2023-05-19,6349.99,Shipped
4347,4556,2023-03-03,20032.71,Pending
4348,12361,2023-09-18,20811.43,Delivered
4349,25363,2023-03-03,18154.66,Pending
4350,3525,2023-07-13,10925.44,Shipped
4351,29507,2023-05-31,2322.3,Pending
4352,21180,2023-09-22,23164.67,Shipped
4353,28674,2023-09-10,16725.280000000002,Pending
4354,29301,2023-06-13,6580.75,Shipped
4355,27889,2023-10-18,12749.429999999998,Shipped
4356,24223,2023-06-12,2104.89,Delivered
4357,11643,2023-04-20,23091.500000000007,Delivered
4358,17978,2023-07-24,10136.47,Shipped
4359,517,2023-09-21,11229.73,Delivered
4360,5099,2023-04-20,12222.64,Shipped
4361,12091,2023-03-30,25050.589999999997,Pending
4362,13708,2023-07-23,14298.56,Pending
4363,15623,2022-11-21,22262.55,Pending
4364,11427,2023-05-21,5762.66,Pending
4365,23563,2022-12-09,3599.6,Pending
4366,12737,2023-03-08,9125.16,Shipped
4367,703,2023-08-07,3225.2700000000004,Shipped
4368,5579,2023-01-01,30142.100000000002,Pending
4369,7870,2023-07-17,1349.0,Pending
4370,14406,2023-10-29,13700.140000000001,Shipped
4371,14751,2023-03-08,34981.96,Pending
4372,5673,2023-01-03,22862.07,Delivered
4373,23633,2023-08-14,3529.32,Pending
4374,13240,2022-12-31,2133.45,Pending
4375,16654,2023-03-03,10212.99,Pending
4376,19974,2023-04-03,18269.579999999998,Shipped
4377,16613,2023-03-23,27633.61,Delivered
4378,10964,2022-12-14,1591.8600000000001,Pending
4379,29032,2023-09-09,14266.21,Delivered
4380,8117,2022-12-21,6171.8,Pending
4381,6637,2022-11-21,9460.05,Shipped
4382,14451,2022-11-24,23907.140000000003,Delivered
4383,17754,2023-07-22,22485.03,Delivered
4384,15362,2023-05-18,24445.25,Delivered
4385,22499,2023-03-21,15449.27,Delivered
4386,22887,2023-02-24,5105.46,Pending
4387,9515,2023-02-28,24592.899999999994,Shipped
4388,466,2023-03-31,28035.109999999997,Pending
4389,24625,2023-09-28,12700.199999999999,Pending
4390,24631,2023-07-28,20151.57,Shipped
4391,15514,2023-10-01,6203.9400000000005,Pending
4392,25260,2023-04-20,5394.900000000001,Pending
4393,15145,2023-05-17,32092.16,Shipped
4394,19982,2023-08-19,1134.36,Delivered
4395,22336,2023-03-31,15832.210000000003,Pending
4396,14448,2023-08-28,5061.04,Shipped
4397,24132,2023-08-19,14340.689999999997,Pending
4398,2993,2023-03-26,26822.179999999997,Shipped
4399,29234,2023-08-04,18390.190000000002,Delivered
4400,15231,2022-11-29,11909.49,Pending
4401,27909,2023-08-19,11983.550000000001,Shipped
4402,14560,2023-04-08,5252.99,Delivered
