OrderID,ProductID,Quantity,PricePerUnit
3057,5441,8,365.06
3057,592,6,966.35
3057,6538,2,241.16
3057,7392,9,123.62
3057,4294,9,867.58
3057,965,6,56.83
3057,6867,2,238.37
3058,1845,1,945.0
3058,4396,8,788.6
3058,1590,6,516.74
3058,1506,7,756.1
3059,9650,10,108.91
3059,2777,5,961.18
3059,4055,8,827.37
3059,7053,6,288.47
3059,4045,8,377.76
3060,3598,4,644.96
3060,9467,1,714.7
3060,5471,8,939.79
3060,5967,9,864.58
3060,275,9,230.28
3060,8511,1,71.89
3060,9303,2,150.03
3060,9648,6,226.84
3061,6076,5,279.16
3061,2165,3,472.66
3061,1085,7,213.87
3061,7615,10,149.5
3061,2190,1,728.44
3061,2937,7,692.68
3062,681,1,943.4
3063,824,5,475.41
3064,5458,5,559.53
3064,9330,5,415.01
3064,916,2,446.28
3064,8247,4,58.18
3064,9867,10,65.51
3064,208,2,347.93
3064,3785,1,408.64
3064,7532,3,166.4
3064,3640,3,5.27
3064,6865,8,945.04
3065,4080,7,873.59
3065,7887,10,946.55
3066,8151,5,852.39
3066,5879,5,743.86
3066,8018,1,867.09
3066,9971,7,52.19
3066,221,6,419.47
3066,9144,7,495.37
3067,2896,7,454.42
3067,4084,2,551.06
3067,2227,7,836.96
3067,6295,4,168.6
3067,9293,5,429.17
3067,8285,7,769.74
3068,2633,3,417.34
3068,5823,10,396.09
3068,4774,8,124.56
3068,7749,8,116.09
3068,8938,10,805.56
3068,4634,1,95.85
3068,7868,2,704.09
3068,4377,3,875.04
3068,487,8,702.1
3068,235,10,981.28
3069,9983,2,114.13
3070,3801,1,333.04
3070,2997,6,382.29
3070,8978,10,704.8
3070,1594,9,345.47
3070,8369,8,290.17
3070,6358,3,872.11
3070,8375,3,817.16
3070,117,8,913.06
3071,6166,10,986.79
3071,3229,10,704.48
3071,5322,4,977.19
3071,6649,8,248.55
3071,4706,5,574.5
3071,5619,9,628.41
3071,9746,5,306.1
3071,5019,4,222.25
3071,9332,4,280.05
3072,9229,2,278.43
3072,4347,4,784.82
3072,1352,4,643.34
3072,9221,7,508.37
3072,9928,1,487.62
3072,9334,10,239.65
3072,5439,6,628.1
3072,7655,6,910.01
3072,9301,1,733.97
3072,3849,8,237.87
3073,7463,3,562.78
3074,5123,2,668.33
3074,5107,6,400.06
3074,7197,8,416.11
3074,2802,1,634.73
3074,9100,9,571.83
3074,1272,5,438.18
3074,416,7,410.42
3074,6588,6,33.28
3075,7441,1,418.18
3075,5608,3,660.64
3075,8429,6,214.14
3075,9389,4,834.55
3075,4048,8,584.03
3075,1815,8,666.5
3075,4116,1,974.23
3075,468,4,189.21
3076,6204,10,696.11
3076,7943,5,940.48
3076,235,2,981.28
3077,374,6,732.74
3077,5870,3,860.39
3077,8752,5,695.42
3077,4544,2,792.05
3077,7321,1,668.81
3077,5163,5,709.85
3077,3204,5,48.3
3077,6018,7,519.1
3077,3427,6,999.77
3078,6013,6,214.4
3078,848,6,660.61
3078,9456,4,150.57
3078,6178,9,269.62
3078,671,2,493.18
3078,6741,3,191.15
3078,577,9,750.13
3079,128,9,382.38
3079,5997,8,210.28
3079,3218,4,853.12
3079,2427,10,788.15
3079,6747,2,583.67
3079,6488,1,268.23
3079,5707,10,182.15
3079,7537,1,750.68
3079,7560,6,350.59
3079,8215,3,166.68
3080,6964,9,64.0
3080,818,2,375.09
3080,1239,4,132.71
3080,5042,6,293.37
3081,499,7,823.71
3081,4797,1,222.77
3081,5892,4,41.16
3081,4636,5,14.82
3081,5447,8,922.55
3081,4915,10,548.56
3081,9479,7,976.92
3081,6921,7,32.29
3081,3993,7,581.78
3081,617,10,613.66
3082,1897,1,286.86
3082,7743,8,637.84
3082,1746,5,335.14
3083,1044,8,527.5
3083,6634,10,104.05
3084,3538,1,188.57
3084,7422,1,832.29
3084,7301,8,179.9
3084,8939,6,173.73
3085,6543,7,322.7
3085,9528,5,229.51
3085,2240,5,486.9
3085,12,9,784.51
3085,4673,1,342.2
3085,3833,2,768.65
3085,5216,10,976.46
3085,7772,2,417.27
3086,2079,6,815.31
3086,5933,1,709.91
3086,9640,5,752.11
3086,1801,6,919.13
3086,9359,10,2.27
3086,1102,4,228.64
3086,8125,3,110.3
3086,2406,3,220.42
3086,8596,7,360.91
3086,9662,6,539.73
3087,1430,7,650.76
3087,4580,2,615.94
3087,9867,2,65.51
3087,4724,2,622.48
3087,2572,4,974.12
3087,4181,6,52.8
3087,2960,4,790.05
3087,7424,4,574.33
3088,7752,10,954.28
3088,9859,8,667.88
3088,5752,1,616.96
3088,9716,8,818.27
3088,7065,8,47.37
3088,1683,7,20.17
3088,2936,5,302.57
3088,4550,3,72.31
3088,4450,6,840.61
3089,9689,3,765.65
3089,1541,2,811.99
3089,1642,7,562.01
3089,616,3,121.85
3089,3081,1,159.7
3089,4282,3,909.17
3089,8762,3,727.54
3090,1587,3,529.32
3090,6145,4,223.63
3090,6066,3,883.97
3090,2656,5,734.56
3090,5566,10,965.61
3090,3002,2,769.86
3091,7457,9,286.39
3091,686,3,783.18
3091,7314,9,989.75
3091,7964,1,320.15
3091,9304,5,491.58
3091,8845,6,176.98
3091,8875,1,556.98
3091,5734,6,28.95
3092,1321,8,575.38
3092,604,3,601.52
3092,2775,7,308.83
3093,8508,4,813.13
3093,1248,6,246.96
3093,6907,7,302.2
3093,7254,7,280.2
3093,2606,6,605.22
3093,2051,1,142.1
3093,4041,2,630.76
3094,1940,1,122.4
3094,1510,6,559.26
3095,9987,1,258.84
3095,897,2,909.7
3095,5962,2,695.45
3095,584,5,602.46
3095,539,8,394.13
3095,9142,5,927.41
3095,9558,1,99.8
3096,4174,7,13.26
3096,5328,9,639.17
3096,3684,7,998.23
3096,9292,7,725.18
3096,1951,2,780.15
3096,8882,8,952.68
3096,4720,5,831.15
3096,6397,1,832.9
3096,7545,9,813.51
3096,2603,8,491.79
3097,7543,1,927.45
3097,2157,6,119.49
3097,1161,9,998.75
3097,3988,7,185.49
3097,500,10,466.47
3097,4784,5,569.81
3097,2456,10,472.99
3097,1425,3,90.11
3098,9056,5,99.4
3098,7324,7,838.24
3098,5391,3,545.52
3098,9804,5,20.17
3098,5688,4,378.17
3098,9177,9,109.65
3098,2476,3,131.52
3099,8763,7,100.67
3099,1466,10,39.09
3100,2648,1,59.49
3100,438,9,739.24
3100,2771,10,674.66
3100,6986,9,282.41
3100,2397,3,102.3
3100,2547,3,531.07
3100,540,9,16.8
3100,2877,7,11.88
3100,3477,6,294.11
3101,9644,4,557.36
3101,6888,10,851.17
3101,5234,5,81.71
3101,915,4,487.74
3101,7203,8,268.37
3102,3590,9,456.53
3102,1879,9,950.26
3102,486,8,514.4
3102,5965,6,248.85
3102,724,4,832.95
3102,2663,1,237.51
3102,5458,9,559.53
3103,7908,10,779.95
3103,1368,4,634.43
3103,9241,8,286.33
3103,2430,4,749.38
3104,4263,9,520.05
3105,6160,4,49.81
3105,5497,1,118.03
3105,3858,1,297.4
3105,8722,2,619.98
3105,221,6,419.47
3105,1571,7,919.32
3105,3561,9,150.55
3106,8063,8,51.17
3106,5661,5,949.07
3106,8285,9,769.74
3106,1970,4,170.1
3106,628,3,400.23
3106,4772,1,402.86
3106,9916,9,907.94
3106,1339,4,490.02
3106,3775,8,924.49
3107,5553,3,732.05
3107,3118,5,991.72
3108,7274,3,192.42
3108,8447,3,729.95
3109,5951,8,191.95
3109,8309,3,955.67
3109,5041,8,501.07
3109,4814,4,89.5
3110,2211,8,211.84
3110,1945,8,209.93
3110,1329,5,416.25
3110,1583,6,373.77
3110,5336,8,877.97
3111,5115,9,770.25
3111,4183,2,14.27
3111,1710,6,893.92
3111,6100,10,125.72
3111,3821,8,425.68
3111,7306,1,273.22
3111,3898,7,819.0
3111,644,9,378.88
3111,686,8,783.18
3111,4444,9,4.95
3112,9483,3,480.05
3112,1522,2,320.96
3112,6751,7,759.96
3112,7731,2,826.34
3112,3555,9,444.46
3113,3875,4,374.55
3113,9921,7,195.07
3113,2977,2,145.63
3114,2677,4,995.09
3114,5788,9,702.87
3114,4195,4,793.03
3114,6918,2,983.96
3114,5460,7,329.94
3115,7238,2,552.94
3115,4778,3,452.3
3115,1899,7,836.8
3115,9082,4,769.73
3115,7543,9,927.45
3115,9361,9,415.86
3115,9322,5,21.38
3115,5884,7,331.11
3115,844,3,974.16
3116,6623,4,475.28
3116,3034,6,846.62
3116,9252,2,732.65
3116,4004,7,771.08
3116,3406,6,405.53
3116,1161,3,998.75
3116,6649,5,248.55
3116,1507,5,774.06
3116,5681,2,804.56
3117,6996,1,611.69
3117,7922,2,151.31
3117,4838,3,640.83
3117,7595,8,598.34
3117,2043,7,303.27
3118,2969,4,697.14
3118,2672,3,239.7
3119,9901,7,913.39
3119,6188,7,794.66
3119,7028,5,676.0
3119,3735,7,219.62
3119,3228,4,402.98
3119,8068,9,616.47
3120,4756,3,457.5
3120,442,2,762.79
3120,5279,4,354.51
3120,6648,5,624.67
3120,1478,1,662.89
3120,5826,6,572.94
3121,4343,9,718.54
3121,768,2,947.57
3121,7642,10,806.18
3121,2978,3,995.28
3121,2291,5,835.65
3121,5114,9,561.65
3121,4367,6,546.66
3121,7105,8,393.67
3122,8695,6,542.0
3122,8724,9,857.84
3122,1953,2,609.83
3122,3877,1,74.92
3122,8093,9,982.16
3122,3389,6,367.91
3122,6562,4,975.2
3122,3796,10,417.66
3123,1326,6,19.0
3123,9020,7,514.43
3123,9150,8,464.77
3123,3502,9,3.46
3123,3501,8,878.36
3124,5629,5,936.98
3124,308,3,807.25
3125,1538,2,22.94
3125,1951,6,780.15
3125,2114,2,217.64
3125,8142,7,589.17
3125,3247,1,824.42
3125,1523,3,881.61
3125,957,1,519.44
3125,4647,9,568.5
3125,7172,6,853.05
3125,1291,3,88.8
3126,8103,7,782.69
3127,3504,3,217.07
3127,9097,1,174.95
3127,7629,5,506.9
3127,4159,7,80.97
3127,7808,4,359.66
3127,5121,10,931.71
3127,8003,4,716.16
3127,1851,9,949.88
3127,5176,10,940.14
3127,192,7,41.07
3128,3703,8,728.17
3128,4789,5,94.87
3128,4929,2,187.67
3128,492,2,903.78
3128,6007,6,375.47
3128,9015,9,180.79
3128,5732,5,231.66
3128,474,3,791.71
3128,8951,3,147.2
3129,3921,8,481.82
3129,7753,4,382.04
3129,3585,6,149.14
3130,5034,7,760.43
3130,6164,5,882.88
3130,1285,4,234.05
3131,9362,6,598.84
3131,8065,1,937.98
3131,8852,4,581.39
3131,8621,5,548.75
3131,7989,4,408.83
3131,3516,10,918.91
3131,7607,8,212.65
3131,3391,3,648.19
3131,2971,4,335.54
3131,4174,6,13.26
3132,7349,6,910.17
3132,6026,10,219.11
3132,515,4,265.61
3132,3125,4,667.84
3132,4546,8,399.04
3132,1135,1,835.8
3132,2634,6,402.62
3133,6270,8,81.67
3133,6515,3,5.85
3133,195,1,530.86
3133,9598,1,28.8
3134,487,1,702.1
3134,64,10,580.69
3134,5576,1,79.49
3134,2249,9,20.96
3134,2162,1,241.75
3134,8305,8,317.34
3134,606,2,205.65
3135,5392,6,975.73
3135,2638,2,125.83
3136,491,10,980.83
3136,8578,7,226.13
3136,7032,4,558.65
3136,7659,2,622.06
3136,3932,1,907.86
3137,2377,10,611.21
3137,1370,2,859.02
3137,9898,10,3.78
3137,1301,9,164.42
3137,7864,3,315.49
3137,829,4,717.21
3137,8780,8,89.58
3137,9116,3,93.25
3137,3497,4,907.02
3138,1758,2,916.47
3138,8685,6,732.83
3139,4942,1,971.2
3139,6316,6,598.58
3139,6258,1,10.3
3139,2222,3,726.85
3140,8608,10,275.9
3140,3371,1,957.73
3140,4254,6,987.13
3140,160,4,929.62
3140,3677,4,949.06
3141,9013,2,349.27
3141,45,10,706.6
3141,6453,8,750.65
3141,5747,1,761.09
3142,7717,3,826.64
3142,9430,5,71.29
3142,4963,9,389.7
3142,8265,6,83.0
3142,6036,7,335.21
3142,4617,3,611.54
3142,6691,3,936.17
3142,5545,1,569.49
3142,8572,8,581.85
3142,7815,1,716.11
3143,6083,5,167.65
3143,5116,5,699.38
3143,7146,8,655.76
3143,2111,4,31.08
3143,7133,3,262.34
3143,5725,10,60.36
3144,3133,6,860.57
3144,2826,2,471.86
3144,1127,9,747.39
3144,9438,3,218.97
3144,7336,9,289.06
3144,5976,3,4.95
3144,2881,3,437.57
3144,2916,6,294.88
3144,3716,7,838.51
3144,290,5,293.23
3145,1254,3,410.0
3145,8602,8,382.81
3146,7269,4,382.16
3146,3918,7,711.92
3146,9934,2,28.19
3146,4901,7,991.98
3146,5639,7,966.39
3147,275,8,230.28
3147,3685,4,466.62
3147,2525,7,48.79
3148,7654,8,540.02
3148,1605,1,96.54
3148,8062,7,639.85
3148,6995,2,190.47
3148,4985,6,410.35
3148,7800,6,56.11
3148,6184,10,177.71
3149,9512,8,838.06
3149,7264,3,51.36
3149,5173,7,574.97
3149,4617,10,611.54
3149,3224,3,783.88
3149,4402,1,275.18
3149,8300,7,324.08
3149,4489,7,268.66
3149,2321,1,79.84
3150,6809,1,922.13
3151,6307,7,959.86
3151,1024,4,75.49
3151,8727,5,704.55
3151,6868,1,757.16
3151,4586,3,257.63
3151,589,9,389.73
3151,4314,1,63.84
3152,617,1,613.66
3152,8323,1,151.7
3152,3860,8,191.44
3152,2808,10,1.7
3152,672,9,664.48
3152,8692,6,21.31
3152,7482,2,21.18
3153,3563,4,756.36
3153,8544,2,935.18
3154,4890,7,356.01
3154,413,6,333.49
3154,449,7,181.64
3154,6617,10,32.43
3154,6380,6,917.51
3154,1415,2,113.22
3154,4950,10,980.27
3155,8468,7,941.37
3156,6531,5,574.11
3156,3343,2,698.88
3156,5529,9,591.19
3156,9291,4,30.49
3156,9791,4,994.39
3156,2005,7,95.7
3157,5579,6,570.97
3157,894,9,358.97
3157,5237,1,897.15
3157,7628,9,477.33
3157,8626,9,57.3
3157,5767,6,412.06
3157,5461,4,649.62
3157,9109,10,925.71
3158,4361,5,743.85
3158,8298,8,810.79
3158,4355,1,273.14
3159,4112,10,896.6
3159,2208,6,62.97
3159,9682,10,149.86
3159,1018,4,516.85
3160,4167,5,45.33
3160,5804,1,989.29
3160,1738,9,604.1
3160,8495,6,857.52
3160,4672,3,754.35
3160,7953,2,392.63
3161,8314,9,469.42
3161,3568,10,443.17
3162,2908,10,660.81
3162,4389,3,981.8
3162,185,5,106.64
3162,1069,6,390.34
3162,5680,9,962.81
3162,2837,7,825.69
3162,5644,9,455.14
3162,9268,2,266.42
3162,5998,10,787.42
3163,7347,7,524.32
3163,452,10,552.99
3163,5434,5,363.34
3163,107,5,776.14
3164,5890,9,85.08
3164,6321,2,750.32
3164,7480,1,415.01
3164,1017,5,410.09
3164,5438,5,133.51
3164,908,5,616.4
3164,8069,2,567.26
3164,5779,5,220.61
3164,8759,9,905.16
3164,5610,2,916.94
3165,2868,7,694.91
3165,8427,3,817.84
3165,503,3,98.71
3165,211,1,915.4
3165,8674,5,149.16
3165,6872,9,203.46
3165,9535,6,403.01
3166,5432,6,29.89
3166,7312,4,526.2
3166,3193,9,867.42
3166,4942,3,971.2
3166,3075,8,73.09
3166,4473,5,966.78
3167,826,7,999.75
3167,7166,4,290.11
3167,5762,1,858.03
3167,157,3,500.69
3167,2016,10,906.66
3168,1547,5,456.02
3168,8116,10,428.33
3168,1752,5,476.95
3168,9156,5,213.88
3168,9848,7,994.68
3168,4941,4,283.53
3168,8536,6,390.84
3168,9941,1,46.96
3168,6048,9,191.94
3169,3127,8,130.82
3170,1909,6,305.96
3170,8406,7,426.62
3170,8786,3,828.31
3170,2367,9,975.14
3170,1793,5,256.23
3170,2972,1,731.47
3170,1260,7,107.02
3170,7874,2,682.28
3170,6702,1,573.38
3170,9076,6,413.51
3171,8578,1,226.13
3172,7307,1,131.75
3172,531,4,394.77
3172,5621,4,396.05
3173,7809,1,398.15
3173,5307,5,137.19
3173,9118,8,32.96
3173,2179,5,798.1
3174,4317,8,126.69
3174,2804,1,875.65
3174,3745,5,234.11
3174,1805,4,321.8
3175,847,4,924.46
3175,8315,4,782.23
3175,3840,7,50.98
3175,4119,10,757.49
3175,3112,9,629.0
3175,8591,1,815.19
3175,723,2,356.48
3175,5946,6,854.91
3176,2045,4,620.68
3177,6259,7,497.97
3177,4810,1,245.34
3177,4015,6,270.69
3177,5931,6,596.65
3177,3229,5,704.48
3177,4328,6,57.76
3177,7637,4,954.46
3178,414,2,71.27
3178,5580,10,944.48
3178,3790,9,444.96
3178,1623,6,472.26
3178,8389,8,451.37
3178,5665,8,846.17
3178,4738,8,301.19
3178,7692,7,223.6
3179,8663,10,511.56
3179,4357,8,217.29
3179,9526,7,108.52
3179,4285,4,58.15
3179,504,4,250.91
3179,9914,10,301.31
3179,2103,4,671.51
3179,4429,4,253.47
3179,9179,10,295.29
3179,7052,1,544.82
3180,6196,8,946.55
3180,5108,7,633.67
3180,6006,4,989.07
3180,4180,2,165.74
3180,9346,4,341.43
3181,9789,5,174.75
3181,1382,9,627.61
3181,2159,5,730.95
3181,9037,1,82.86
3181,6294,2,203.14
3182,7489,10,797.35
3182,8563,4,923.94
3182,8393,10,849.94
3182,9507,4,631.73
3183,491,3,980.83
3183,99,6,262.47
3183,2289,6,299.24
3183,809,6,874.15
3183,7298,5,97.47
3183,1336,2,532.09
3183,5992,1,923.91
3183,136,6,690.53
3183,5268,6,382.81
3183,9374,2,948.75
3184,2513,8,248.82
3184,6703,10,893.67
3184,1423,2,80.7
3184,7758,9,632.68
3185,2272,7,223.02
3186,8020,7,337.97
3186,2324,10,768.12
3186,7465,7,473.12
3186,8698,1,31.77
3187,8666,7,611.88
3187,3328,7,144.93
3187,3079,10,467.85
3187,2566,10,703.68
3187,7368,6,975.01
3187,7991,5,647.04
3187,192,6,41.07
3187,4560,10,602.3
3188,1370,7,859.02
3188,6589,5,482.16
3188,4118,5,778.66
3188,7381,2,541.81
3189,7098,8,879.55
3189,2873,1,246.24
3189,3064,2,841.5
3189,9880,4,377.08
3189,5380,10,613.66
3190,7102,4,985.14
3190,6336,9,148.0
3190,2055,6,579.69
3190,8381,10,141.48
3190,3204,6,48.3
3190,8565,7,808.28
3191,5735,3,858.08
3191,4518,6,640.95
3192,627,1,489.51
3192,8809,7,398.56
3192,6504,5,572.2
3192,5778,6,558.67
3192,3638,6,66.34
3192,2106,6,433.15
3192,9169,1,871.71
3192,6294,3,203.14
3192,6911,2,745.03
3192,1825,10,644.66
3193,9222,7,681.69
3193,8654,7,734.6
3193,6006,1,989.07
3193,7665,2,320.69
3193,2388,1,232.87
3193,4285,1,58.15
3193,6577,6,112.41
3193,9989,3,559.05
3193,2442,9,217.4
3194,8702,9,186.24
3194,7982,4,171.18
3194,9150,10,464.77
3194,4069,10,722.97
3195,2034,4,738.6
3195,7435,4,318.99
3195,8433,1,717.27
3195,8337,4,550.88
3195,7163,9,594.92
3195,7437,2,597.58
3195,1813,3,170.19
3195,8451,3,123.5
3195,6540,1,428.78
3195,2781,6,598.07
3196,1916,10,109.62
3196,8028,2,312.4
3196,8290,1,291.99
3196,3458,1,802.12
3196,3937,9,680.4
3196,9702,2,509.36
3196,3538,7,188.57
3197,91,2,357.96
3197,9262,8,446.67
3197,8477,10,188.58
3198,6016,7,734.05
3198,2522,9,502.65
3198,8924,2,622.18
3198,983,6,439.24
3199,4734,10,404.43
3199,9484,5,364.85
3199,2207,6,188.36
3199,5680,6,962.81
3200,6800,5,700.18
3200,1789,5,14.43
3200,802,9,537.9
3201,5828,2,2.57
3201,1884,6,520.73
3201,6678,10,941.07
3201,2888,10,325.58
3202,1074,6,68.99
3202,8216,5,738.92
3203,2533,9,241.99
3203,7803,5,666.39
3203,8057,10,54.99
3203,7106,2,485.98
3204,9975,7,372.77
3204,4916,10,164.45
3204,3939,9,489.76
3204,9030,6,935.67
3204,3126,7,772.87
3204,7213,4,260.15
3204,6779,3,693.98
3204,6349,3,599.81
3205,1470,5,717.98
3205,1940,6,122.4
3205,2309,2,893.98
3205,9953,10,331.36
3206,2681,1,596.35
3206,4593,6,306.42
3207,4308,10,293.35
3208,350,5,752.82
3209,2144,1,136.71
3209,4351,3,482.28
3209,4499,5,668.98
3209,4850,5,557.86
3209,7425,6,633.95
3209,6570,2,415.89
3209,123,4,127.29
3209,7067,2,252.85
3209,3522,6,37.67
3209,8638,4,300.97
3210,3257,4,912.47
3210,5300,10,497.95
3210,8573,10,616.93
3210,6807,6,165.57
3210,4523,2,862.45
3210,9605,5,229.24
3210,5562,10,306.56
3210,1127,9,747.39
3210,8164,1,465.8
3210,7687,1,885.18
3211,8558,10,208.73
3211,9840,10,476.31
3211,8220,4,855.55
3211,2166,4,111.74
3211,3302,8,654.25
3212,5832,6,324.36
3212,5178,7,535.24
3212,3366,6,307.1
3212,1907,10,931.11
3213,4302,9,309.89
3213,1536,2,969.57
3213,2621,1,520.9
3213,9721,7,786.91
3213,5072,9,290.17
3214,4205,5,86.06
3214,5347,7,42.49
3214,9471,8,11.27
3214,9011,3,306.41
3214,9012,8,408.0
3214,2525,9,48.79
3215,4843,5,803.26
3215,4739,1,600.59
3215,9036,7,452.35
3215,8846,1,578.5
3215,5191,9,914.41
3215,2830,3,14.24
3215,7548,8,834.76
3215,1310,8,706.51
3216,4156,7,124.58
3216,5808,3,731.11
3216,9134,7,965.75
3216,8248,5,157.1
3216,1567,7,62.31
3216,2870,10,378.61
3216,4919,1,258.76
3216,3949,6,7.33
3216,2538,10,602.9
3217,2605,5,980.38
3217,3417,6,690.28
3217,3456,5,796.71
3217,9860,2,839.84
3217,8391,5,784.82
3218,9340,9,418.35
3218,9387,3,492.56
3218,7876,2,535.86
3218,3423,3,40.83
3219,8976,2,233.25
3220,4000,7,783.07
3220,4766,7,505.9
3220,9553,10,279.41
3220,9921,3,195.07
3220,6728,5,867.63
3220,6608,8,804.16
3220,3215,6,16.25
3220,2457,7,496.07
3220,363,3,9.63
3220,5754,1,63.64
3221,393,6,269.14
3221,8474,3,173.74
3221,8486,3,949.92
3221,9571,1,408.87
3221,2662,10,864.49
3221,2452,3,346.13
3221,9159,10,246.52
3221,9870,7,499.79
3221,6617,4,32.43
3222,476,10,462.49
3222,2729,6,212.31
3222,983,3,439.24
3223,254,6,403.02
3223,2041,1,552.78
3223,6523,4,548.49
3223,7531,10,303.32
3223,8540,2,893.8
3223,1281,9,693.89
3223,7141,7,63.66
3223,893,7,228.39
3224,2154,6,893.93
3224,7557,4,811.76
3224,5652,6,181.7
3224,2075,10,211.86
3224,7981,9,314.28
3224,2131,8,329.12
3225,3940,4,121.68
3225,2885,10,788.41
3226,170,7,3.16
3226,7595,8,598.34
3226,5573,7,447.28
3226,3760,8,276.79
3226,1040,8,562.28
3226,4231,10,264.58
3226,3465,3,687.23
3227,2858,1,518.56
3227,6808,9,662.59
3227,6829,7,756.26
3227,3395,5,142.7
3227,7355,7,700.55
3227,3278,6,876.11
3228,5128,5,600.09
3228,1850,2,580.91
3228,1189,9,20.93
3228,7447,2,401.74
3228,9360,4,642.76
3229,1916,6,109.62
3230,2550,10,279.62
3230,8389,9,451.37
3230,6074,3,848.85
3231,351,8,977.7
3231,4569,3,875.78
3231,4206,6,916.55
3231,753,6,674.62
3231,7979,3,412.89
3231,391,6,516.22
3231,2835,7,911.09
3231,1814,5,459.88
3231,5877,1,388.07
3231,226,8,519.8
3232,7756,5,577.45
3233,1007,7,924.84
3233,5879,2,743.86
3233,6577,8,112.41
3233,9813,2,350.02
3233,3432,9,792.65
3233,9466,8,698.72
3233,3726,9,25.61
3233,6969,7,408.81
3233,1693,6,977.38
3234,2699,9,105.56
3234,1349,7,747.91
3234,4486,8,844.93
3235,2687,3,385.76
3235,8159,2,490.42
3235,8931,8,231.71
3236,2871,5,940.66
3236,3684,9,998.23
3236,4,10,877.77
3237,6771,4,758.97
3237,5822,2,673.61
3237,3206,8,993.46
3237,7684,5,100.39
3237,3503,9,576.66
3237,6956,4,335.64
3237,7725,3,299.56
3238,4587,9,427.63
3238,7480,2,415.01
3238,1529,8,28.77
3238,7580,3,325.71
3238,3033,2,533.16
3238,1431,6,893.96
3239,5983,4,763.89
3239,4281,8,202.31
3239,9279,3,105.56
3239,738,6,934.87
3239,6412,2,684.28
3239,7917,10,544.16
3239,1946,7,645.72
3240,7991,4,647.04
3240,4219,1,787.91
3240,721,1,786.25
3240,8574,10,677.15
3240,6098,5,990.14
3241,433,6,857.81
3241,887,3,281.33
3241,9191,9,107.55
3241,2515,3,540.82
3241,2942,9,709.82
3241,1558,10,816.77
3241,4981,10,464.84
3241,9517,2,408.1
3242,2619,8,452.33
3242,6415,8,63.14
3242,7427,3,462.01
3242,7273,1,370.89
3242,1859,9,429.26
3243,8567,2,186.37
3243,8261,3,839.7
3243,9033,5,653.95
3243,8880,3,962.69
3243,8385,7,821.35
3243,2378,1,101.31
3243,4410,8,432.88
3243,7310,6,63.43
3243,1096,7,150.45
3244,5332,9,36.16
3244,1114,4,797.23
3244,6223,8,741.57
3244,2948,8,190.44
3244,3579,2,892.03
3244,1467,1,873.15
3244,8762,6,727.54
3244,7178,7,83.75
3244,2342,4,67.18
3245,1681,9,382.51
3245,5902,5,270.7
3246,5591,2,406.58
3246,5558,2,775.55
3246,1219,10,613.62
3246,8329,4,319.01
3246,1330,3,388.82
3247,3926,9,59.51
3247,8303,5,986.03
3248,8293,2,543.02
3248,2429,10,701.48
3248,8624,3,500.72
3249,7319,3,133.29
3249,4097,6,697.55
3249,6948,9,434.09
3249,5327,10,899.3
3250,6851,3,320.29
3250,1738,9,604.1
3250,5827,7,785.51
3250,4098,1,726.57
3250,169,9,312.96
3250,1267,4,904.0
3251,3762,3,652.81
3252,6896,9,841.39
3252,9917,6,38.08
3252,815,6,884.4
3252,3415,1,928.09
3252,5980,6,742.87
3252,3624,1,786.91
3252,1698,2,571.33
3252,1440,2,941.92
3253,1544,7,424.54
3253,4103,6,116.53
3253,5323,7,291.66
3253,9552,2,399.06
3253,5362,7,848.97
3253,109,4,731.1
3253,8811,9,845.82
3253,5512,2,920.35
3254,2537,1,97.48
3254,8250,5,661.24
3254,2210,4,975.52
3254,3892,5,654.14
3254,7827,5,567.86
3254,9487,2,418.91
3254,1421,5,122.18
3255,6261,1,759.76
3255,571,9,787.4
3255,5457,10,371.19
3255,960,1,12.3
3255,7385,4,409.33
3255,4010,5,942.34
3255,9507,10,631.73
3256,9644,9,557.36
3256,2182,5,96.83
3256,7368,10,975.01
3256,8951,2,147.2
3256,2040,6,727.77
3256,7006,3,857.78
3256,3230,6,856.47
3257,8924,6,622.18
3257,9578,5,918.44
3257,1077,1,947.01
3257,8508,9,813.13
3257,8304,10,482.99
3257,6692,8,698.12
3257,5212,10,318.57
3257,6049,9,946.87
3257,4321,9,175.04
3257,9469,2,450.94
3258,8657,10,999.22
3258,6482,5,422.26
3258,9589,9,344.06
3258,2815,8,750.99
3258,6907,6,302.2
3258,4530,8,38.77
3258,7441,7,418.18
3258,1137,2,808.62
3259,3322,8,596.6
3259,5749,8,836.1
3259,363,3,9.63
3259,6681,4,470.22
3260,7391,10,151.7
3260,5125,9,230.56
3260,3883,10,7.32
3260,8169,1,140.7
3260,9078,8,566.63
3261,3999,10,376.32
3261,890,9,633.67
3261,3005,6,685.8
3261,1361,9,350.0
3262,6253,4,263.54
3262,5986,5,823.33
3262,3409,10,270.59
3262,5547,3,898.95
3262,4937,1,771.01
3262,51,2,743.18
3263,2141,1,196.88
3263,8726,5,269.03
3263,8230,7,365.26
3263,6949,9,510.06
3263,1018,3,516.85
3263,5020,5,829.58
3263,7329,9,458.88
3263,6296,8,207.19
3264,5627,4,186.81
3264,5284,7,339.39
3264,6129,5,861.16
3264,8712,1,523.69
3264,7324,7,838.24
3264,8198,9,405.03
3265,2386,10,73.24
3265,4620,2,492.01
