MembershipID,GroupID,UserID
7388,400,154
7389,246,1516
7390,573,1822
7391,398,2374
7392,868,2486
7393,148,316
7394,69,2898
7395,258,1464
7396,621,4331
7397,198,2433
7398,751,2764
7399,724,3604
7400,846,70
7401,764,2770
7402,504,3170
7403,289,2945
7404,617,4919
7405,725,4654
7406,988,1522
7407,895,186
7408,347,4088
7409,454,2075
7410,865,3195
7411,355,2068
7412,82,4930
7413,309,1479
7414,645,2374
7415,548,2425
7416,308,2855
7417,295,1077
7418,647,3683
7419,51,318
7420,272,1801
7421,444,3234
7422,691,3891
7423,850,3535
7424,879,3883
7425,663,4835
7426,896,3140
7427,733,3553
7428,964,721
7429,640,37
7430,233,2851
7431,850,4693
7432,85,1459
7433,190,1600
7434,695,1587
7435,344,3167
7436,502,933
7437,390,790
7438,979,82
7439,915,2374
7440,940,141
7441,747,4974
7442,488,3752
7443,98,134
7444,105,1173
7445,113,1694
7446,933,1904
7447,952,608
7448,860,4025
7449,578,1208
7450,873,2968
7451,67,3363
7452,35,1361
7453,903,2339
7454,304,1657
7455,310,4401
7456,274,3743
7457,30,3193
7458,128,4970
7459,659,777
7460,816,3014
7461,283,4830
7462,848,1435
7463,738,1081
7464,2,3330
7465,26,3665
7466,754,4202
7467,436,2904
7468,762,1358
7469,276,1250
7470,866,2331
7471,931,3319
7472,263,2683
7473,862,334
7474,707,4128
7475,378,1449
7476,243,64
7477,502,4901
7478,125,90
7479,487,2713
7480,703,4674
7481,201,3575
7482,826,3732
7483,139,1186
7484,499,3672
7485,139,4181
7486,576,2041
7487,833,4011
7488,82,1730
7489,499,4717
7490,322,4548
7491,687,4043
7492,122,2474
7493,480,3606
7494,953,4569
7495,608,145
7496,873,3412
7497,802,4728
7498,503,3885
7499,56,4006
7500,230,1300
7501,974,4906
7502,803,3461
7503,901,3625
7504,199,1436
7505,534,885
7506,478,1178
7507,672,4381
7508,301,2386
7509,239,492
7510,502,2644
7511,382,1208
7512,223,829
7513,648,1780
7514,83,1024
7515,868,46
7516,318,2657
7517,262,2997
7518,927,3829
7519,841,1446
7520,947,2389
7521,817,3110
7522,25,4981
7523,885,568
7524,994,407
7525,53,2384
7526,832,1722
7527,85,529
7528,35,3467
7529,586,1351
7530,521,118
7531,321,1773
7532,64,2844
7533,581,4866
7534,495,21
7535,545,265
7536,279,3796
7537,214,879
7538,55,1438
7539,266,712
7540,797,3539
7541,462,3524
7542,770,2162
7543,388,1739
7544,985,4696
7545,975,3757
7546,279,3467
7547,933,2615
7548,425,3370
7549,42,1566
7550,347,3850
7551,817,687
7552,142,3379
7553,37,405
7554,136,3495
7555,631,1069
7556,728,600
7557,309,749
7558,174,4449
7559,222,1651
7560,436,2546
7561,200,1871
7562,126,1988
7563,66,2883
7564,147,1467
7565,24,5
7566,959,2848
7567,524,3501
7568,452,1564
7569,103,2651
7570,150,533
7571,361,1690
7572,78,4560
7573,224,3936
7574,727,3358
7575,851,1585
7576,239,4473
7577,162,2033
7578,498,4874
7579,431,3582
7580,608,2889
7581,257,379
7582,62,4188
7583,99,2020
7584,694,3461
7585,627,4224
7586,757,853
7587,778,4541
7588,337,3720
7589,763,3517
7590,452,4760
7591,329,288
7592,171,2509
7593,153,4125
7594,645,401
7595,224,2062
7596,944,4141
7597,101,2594
7598,647,502
7599,32,3414
7600,962,283
7601,945,1735
7602,812,953
7603,509,2592
7604,626,4939
7605,668,3814
7606,242,2275
7607,96,2357
7608,557,4146
7609,385,1856
7610,498,2839
7611,42,1206
7612,852,4028
7613,814,2877
7614,723,2732
7615,508,3656
7616,223,1019
7617,337,3420
7618,258,258
7619,644,1039
7620,348,1820
7621,975,3592
7622,11,1828
7623,217,719
7624,468,4692
7625,771,694
7626,717,1388
7627,19,285
7628,424,1998
7629,455,1611
7630,703,2701
7631,579,2618
7632,237,4596
7633,665,1998
7634,605,2965
7635,514,4698
7636,100,4855
7637,214,3776
7638,516,2707
7639,872,387
7640,832,303
7641,329,4945
7642,401,2254
7643,520,896
7644,920,4691
7645,574,817
7646,86,2785
7647,202,3222
7648,67,28
7649,844,3910
7650,613,622
7651,103,2391
7652,951,1142
7653,601,1872
7654,255,2585
7655,393,2668
7656,430,189
7657,515,1544
7658,940,2872
7659,450,1509
7660,949,454
7661,562,1938
7662,271,1291
7663,125,2981
7664,634,2474
7665,411,3691
7666,130,1714
7667,526,2993
7668,962,499
7669,351,4457
7670,568,4778
7671,749,4610
7672,604,4608
7673,941,22
7674,741,34
7675,430,1280
7676,261,875
7677,326,279
7678,23,1747
7679,563,2508
7680,850,761
7681,318,3170
7682,565,547
7683,533,1133
7684,965,791
7685,708,3778
7686,393,1662
7687,791,4472
7688,645,2913
7689,393,1696
7690,700,2570
7691,25,1210
7692,238,4994
7693,602,3894
7694,805,822
7695,208,239
7696,317,2313
7697,489,2158
7698,469,1112
7699,486,1238
7700,767,2862
7701,533,4861
7702,340,2182
7703,953,3689
7704,184,422
7705,779,1401
7706,545,2848
7707,530,788
7708,317,3910
7709,451,670
7710,38,3346
7711,443,568
7712,996,4425
7713,81,1991
7714,656,3611
7715,834,1398
7716,716,2870
7717,280,3580
7718,559,1590
7719,783,540
7720,937,1004
7721,544,753
7722,283,4693
7723,727,3577
7724,612,3637
7725,148,2331
7726,118,448
7727,744,1662
7728,209,22
7729,535,3499
7730,250,3875
7731,136,1469
7732,634,181
7733,223,3767
7734,676,489
7735,591,1455
7736,180,38
7737,296,4095
7738,406,4260
7739,701,3427
7740,995,4952
7741,95,2384
7742,824,2134
7743,629,2249
7744,399,3170
7745,346,177
7746,85,933
7747,805,2580
7748,694,3774
7749,970,1142
7750,694,2380
7751,160,2119
7752,152,2939
7753,414,857
7754,840,4959
7755,135,977
7756,95,4680
7757,272,1171
7758,440,2479
7759,118,1609
7760,168,817
7761,253,538
7762,88,4320
7763,91,2776
7764,675,2042
7765,202,2578
7766,849,918
7767,653,2620
7768,741,3953
7769,523,2446
7770,163,4356
7771,699,4812
7772,324,170
7773,952,510
7774,570,3413
7775,889,2417
7776,171,2672
7777,642,637
7778,825,2006
7779,214,1485
7780,866,984
7781,282,2905
7782,687,4551
7783,160,10
7784,508,3501
7785,57,1275
7786,256,3580
7787,392,1065
7788,542,4741
7789,497,2752
7790,828,1519
7791,621,4452
7792,459,2372
7793,550,1671
7794,240,653
7795,898,3257
7796,166,739
7797,963,4871
7798,476,1073
7799,895,3830
7800,996,4953
7801,784,201
7802,212,687
7803,901,2475
7804,969,473
7805,264,4335
7806,492,4641
7807,946,1203
7808,747,3946
7809,971,689
7810,141,2500
7811,701,927
7812,597,3611
7813,210,1263
7814,24,2564
7815,271,408
7816,829,850
7817,414,394
7818,571,3929
7819,148,2248
7820,740,2115
7821,830,2505
7822,245,1308
7823,285,2277
7824,125,2579
7825,926,1725
7826,346,1233
7827,674,2325
7828,328,2170
7829,154,4787
7830,366,2764
7831,676,4528
7832,303,527
7833,360,3402
7834,725,4311
7835,7,1373
7836,661,2491
7837,300,4119
7838,77,4866
7839,320,1934
7840,994,121
7841,456,2325
7842,919,4644
7843,512,2192
7844,345,1781
7845,981,1232
7846,813,1321
7847,859,704
7848,598,3664
7849,897,363
7850,661,4426
7851,13,3657
7852,968,2464
7853,420,3355
7854,66,2270
7855,536,4443
7856,63,4243
7857,0,3383
7858,130,2755
7859,241,3311
7860,873,317
7861,216,3531
7862,390,4392
7863,326,2295
7864,654,761
7865,105,1336
7866,34,4244
7867,460,3648
7868,219,1998
7869,826,921
7870,987,3851
7871,454,4519
7872,887,1449
7873,74,1006
7874,941,4699
7875,984,3314
7876,446,4008
7877,0,3035
7878,111,4959
7879,510,4448
7880,843,4441
7881,776,843
7882,465,1780
7883,531,775
7884,744,947
7885,502,4166
7886,556,4825
7887,149,2757
7888,472,1980
7889,303,4915
7890,646,921
7891,787,3875
7892,352,1572
7893,890,233
7894,445,948
7895,398,2432
7896,745,2713
7897,688,2263
7898,440,4431
7899,54,1266
7900,297,742
7901,627,3977
7902,758,1568
7903,888,1649
7904,628,4977
7905,881,3735
7906,427,3128
7907,693,3724
7908,983,2073
7909,254,1707
7910,574,492
7911,601,3061
7912,893,3759
7913,634,4037
7914,254,1212
7915,77,4968
7916,49,2537
7917,887,29
7918,563,2990
7919,352,2583
7920,226,3086
7921,171,3454
7922,174,3458
7923,417,833
7924,368,1828
7925,249,443
7926,346,2360
7927,275,4842
7928,770,3677
7929,593,4630
7930,253,3274
7931,496,2624
7932,997,4867
7933,130,3868
7934,461,2250
7935,653,3567
7936,125,520
7937,24,1936
7938,587,2654
7939,781,316
7940,408,1263
7941,665,3756
7942,743,2911
7943,293,1626
7944,908,963
7945,357,3978
7946,319,2714
7947,78,4683
7948,782,196
7949,741,97
7950,210,1082
7951,823,4038
7952,311,4624
7953,388,1121
7954,996,4275
7955,737,1155
7956,730,4390
7957,595,1534
7958,872,4337
7959,423,2254
7960,952,2591
7961,980,1794
7962,292,1119
7963,167,2891
7964,369,3949
7965,14,1613
7966,922,4153
7967,286,3718
7968,102,596
7969,442,246
7970,359,2226
7971,479,4109
7972,608,4288
7973,191,1842
7974,32,3532
7975,527,3052
7976,78,4572
7977,532,2805
7978,877,952
7979,602,3697
7980,331,3988
7981,93,1294
7982,849,327
7983,166,273
7984,225,3394
7985,445,984
7986,935,3
7987,318,3231
7988,13,2720
7989,311,450
7990,816,4604
7991,486,50
7992,184,1617
7993,147,2671
7994,200,3168
7995,771,3882
7996,186,3348
7997,886,993
7998,979,1381
7999,685,4714
8000,656,4147
8001,803,540
8002,868,4002
8003,40,1020
8004,868,3726
8005,939,3815
8006,202,1174
8007,111,880
8008,792,3091
8009,596,3962
8010,969,3775
8011,945,315
8012,303,765
8013,151,3430
8014,761,4207
8015,283,4870
8016,325,3016
8017,796,4161
8018,116,4738
8019,556,2466
8020,69,2714
8021,784,3016
8022,690,2917
8023,261,2564
8024,662,2685
8025,152,1116
8026,682,1223
8027,789,2179
8028,586,3322
8029,394,2420
8030,132,652
8031,45,3393
8032,534,3151
8033,873,3096
8034,166,4150
8035,825,514
8036,902,132
8037,24,1045
8038,691,2862
8039,9,4665
8040,618,3557
8041,707,1766
8042,116,667
8043,471,1228
8044,576,1828
8045,943,3785
8046,273,1288
8047,240,862
8048,878,2364
8049,750,11
8050,480,3005
8051,956,3855
8052,88,813
8053,534,155
8054,121,1659
8055,873,60
8056,587,4907
8057,336,824
8058,667,1923
8059,102,2226
8060,868,2553
8061,194,3032
8062,993,2151
8063,835,992
8064,405,4835
8065,801,4368
8066,306,2842
8067,620,4422
8068,259,4339
8069,690,156
8070,528,26
8071,941,4648
8072,944,4522
8073,986,1919
8074,178,2595
8075,598,349
8076,447,4772
8077,437,3825
8078,676,1270
8079,637,709
8080,387,1610
8081,704,4791
8082,280,1693
8083,390,2861
8084,435,4202
8085,118,4625
8086,202,2885
8087,541,4607
8088,318,4251
8089,358,2503
8090,803,630
8091,44,4812
8092,389,2589
8093,77,1565
8094,262,3840
8095,545,2010
8096,338,4802
8097,746,3040
8098,770,2649
8099,198,4028
8100,662,1063
8101,883,1227
8102,254,2422
8103,279,2304
8104,772,312
8105,362,3384
8106,849,1641
8107,776,3578
8108,410,776
8109,744,4635
8110,889,4525
8111,427,520
8112,983,4028
8113,667,250
8114,73,4977
8115,501,3997
8116,376,3402
8117,114,4578
8118,339,4560
8119,33,3672
8120,79,4080
8121,380,2378
8122,906,1530
8123,337,1925
8124,880,1760
8125,155,2461
8126,51,3579
8127,740,330
8128,783,4280
8129,304,2460
8130,228,1272
8131,562,779
8132,737,1471
8133,458,548
8134,440,4529
8135,385,479
8136,79,4212
8137,396,2685
8138,500,451
8139,597,2371
8140,262,4910
8141,367,2004
8142,365,850
8143,390,3314
8144,490,2631
8145,182,890
8146,971,1773
8147,973,162
8148,927,1613
8149,968,3285
8150,612,4189
8151,295,572
8152,791,2949
8153,179,4191
8154,723,537
8155,498,2229
8156,365,3531
8157,415,4959
8158,51,1525
8159,604,4448
8160,373,956
8161,686,4134
8162,380,2634
8163,947,2233
8164,663,1041
8165,66,2443
8166,211,1269
8167,784,2033
8168,551,2473
8169,925,4618
8170,375,3715
8171,559,3109
8172,183,1926
8173,448,4355
8174,894,1151
8175,13,2752
8176,313,1785
8177,466,3668
8178,683,15
8179,921,2770
8180,19,2148
8181,65,2952
8182,88,3507
8183,665,831
8184,928,4306
8185,325,1290
8186,786,3945
8187,909,3832
8188,430,307
8189,91,3967
8190,625,1542
8191,132,1905
8192,750,2958
8193,888,607
8194,799,4583
8195,885,1399
8196,972,3031
8197,208,4708
8198,500,1329
8199,210,3830
8200,180,2318
8201,877,1898
8202,767,1584
8203,964,3123
8204,938,3271
8205,835,1937
8206,454,3051
8207,8,4820
8208,760,4232
8209,188,675
8210,971,2898
8211,997,2384
8212,430,3434
8213,18,1935
8214,245,2683
8215,632,4850
8216,941,1173
8217,196,4269
8218,341,592
8219,866,420
8220,794,2002
8221,354,1866
8222,660,4956
8223,54,3279
8224,486,777
8225,526,4395
8226,900,1499
8227,955,1263
8228,800,1364
8229,365,650
8230,142,3598
8231,464,957
8232,857,1557
8233,142,1272
8234,398,1241
8235,986,4939
8236,915,2804
8237,509,4694
8238,966,2165
8239,721,2761
8240,74,808
8241,194,1009
8242,240,853
8243,406,3161
8244,163,3623
8245,344,2717
8246,1,2113
8247,847,3516
8248,423,3236
8249,109,157
8250,439,3977
8251,616,3978
8252,964,4104
8253,561,4363
8254,352,3235
8255,935,4625
8256,152,4957
8257,557,3473
8258,966,1698
8259,183,4865
8260,408,1995
8261,817,2100
8262,480,3196
8263,755,3266
8264,512,897
8265,288,3913
8266,39,2843
8267,329,2230
8268,185,2425
8269,771,1753
8270,656,45
8271,797,444
8272,107,3470
8273,168,3775
8274,591,2050
8275,274,2134
8276,545,2548
8277,714,2690
8278,223,776
8279,56,3060
8280,824,978
8281,784,4935
8282,945,2639
8283,504,575
8284,442,448
8285,391,1685
8286,6,2577
8287,945,527
8288,825,186
8289,94,4073
8290,195,4244
8291,822,1089
8292,784,2338
8293,601,3758
8294,787,4871
8295,942,672
8296,967,1177
8297,100,1007
8298,771,2158
8299,959,3016
8300,622,397
8301,418,899
8302,636,2013
8303,327,3395
8304,952,2008
8305,408,71
8306,936,3810
8307,371,3358
8308,612,4801
8309,577,4729
8310,803,2157
8311,350,3428
8312,382,3104
8313,749,437
8314,866,3104
8315,328,4404
8316,230,1614
8317,153,3505
8318,708,1325
8319,399,1291
8320,16,4451
8321,293,4060
8322,363,2407
8323,111,4640
8324,374,2461
8325,408,2554
8326,67,4632
8327,684,2043
8328,430,4183
8329,189,3820
8330,353,2808
8331,25,2164
8332,819,4879
8333,645,1192
8334,252,1671
8335,452,329
8336,274,4873
8337,920,1812
8338,351,3844
8339,95,4389
8340,429,4417
8341,119,3737
8342,352,3461
8343,932,1905
8344,909,1111
8345,47,3918
8346,798,153
8347,114,3703
8348,163,2682
8349,958,2642
8350,24,2367
8351,997,3102
8352,451,2965
8353,223,1907
8354,689,2600
8355,355,2301
8356,322,42
8357,565,3027
8358,942,1231
8359,252,55
8360,645,2300
8361,486,1232
8362,452,2437
8363,102,212
8364,634,3255
8365,808,3552
8366,398,2933
8367,984,4646
8368,765,2502
8369,173,3750
8370,703,4251
8371,25,1954
8372,228,4219
8373,847,2177
8374,630,140
8375,675,4344
8376,740,4299
8377,996,3143
8378,111,2570
8379,116,954
8380,412,4907
8381,952,1057
8382,810,244
8383,299,3280
8384,703,3417
8385,275,980
8386,625,3573
8387,905,2523
8388,238,4565
8389,924,3522
8390,84,981
8391,594,4819
8392,100,205
8393,300,3182
8394,460,4779
8395,162,3960
8396,492,1093
8397,869,406
8398,543,677
8399,227,1236
8400,910,2124
8401,426,2188
8402,606,3558
8403,676,4758
8404,181,1073
8405,196,3434
8406,723,3223
8407,344,424
8408,334,1718
8409,452,54
8410,580,2535
8411,715,3404
8412,9,1175
8413,825,833
8414,90,2872
8415,493,1590
8416,295,1991
8417,855,2829
8418,134,1869
8419,621,2810
8420,745,2062
8421,767,4356
8422,242,2851
8423,863,2188
8424,599,3378
8425,222,340
8426,539,2845
8427,595,2920
8428,725,2206
8429,921,2219
8430,918,3280
8431,584,3882
8432,709,97
8433,154,1180
8434,713,745
8435,306,1316
8436,610,4706
8437,461,748
8438,151,1411
8439,179,1828
8440,783,109
8441,899,3143
8442,372,222
8443,350,4566
8444,261,1414
8445,848,2244
8446,328,2745
8447,790,591
8448,256,4471
8449,335,2170
8450,684,1195
8451,998,2519
8452,113,4729
8453,904,2513
8454,938,4944
8455,912,997
8456,836,4070
8457,907,2555
8458,674,1406
8459,649,763
8460,14,2674
8461,159,696
8462,668,3224
8463,817,3543
8464,434,416
8465,681,187
8466,70,2014
8467,119,2268
8468,244,1137
8469,366,2000
8470,352,679
8471,4,2454
8472,886,4032
8473,958,3294
8474,168,3173
8475,762,1253
8476,890,1970
8477,267,979
8478,474,1572
8479,648,910
8480,289,1485
8481,167,194
8482,827,1744
8483,147,2944
8484,300,1295
8485,52,1044
8486,175,3514
8487,955,1106
8488,554,4584
8489,581,4745
8490,753,3206
8491,365,1163
8492,664,2966
8493,164,3809
8494,296,2363
8495,782,158
8496,130,2505
8497,649,1202
8498,894,2565
8499,716,3187
8500,375,4744
8501,770,3023
8502,186,750
8503,741,4527
8504,981,722
8505,517,1557
8506,933,335
8507,27,557
8508,585,707
8509,319,871
8510,128,4397
8511,750,3550
8512,255,3681
8513,456,984
8514,209,2408
8515,833,2779
8516,806,603
8517,630,4836
8518,687,784
8519,495,607
8520,736,3058
8521,916,2526
8522,397,3648
8523,966,95
8524,885,3465
8525,820,2466
8526,372,3170
8527,950,2730
8528,631,2797
8529,434,1120
8530,665,3886
8531,999,1403
8532,904,3624
8533,690,2728
8534,71,4031
8535,406,3112
8536,782,4051
8537,841,716
8538,481,1627
8539,108,1273
8540,696,4703
8541,584,3530
8542,683,3345
8543,240,2828
8544,104,77
8545,856,3028
8546,604,2370
8547,122,232
8548,58,1147
8549,106,4656
8550,414,675
8551,29,1119
8552,517,2275
8553,886,3866
8554,342,3653
8555,533,1258
8556,795,4708
8557,970,4259
8558,878,2897
8559,530,3950
8560,668,4922
8561,323,970
8562,401,939
8563,264,635
8564,130,2522
8565,306,701
8566,19,3658
8567,364,195
8568,690,3652
8569,143,1747
8570,119,3978
8571,332,1169
8572,962,1255
8573,727,3171
8574,307,1553
8575,541,4850
8576,78,2832
8577,430,4709
8578,377,3850
8579,588,4422
8580,345,4393
8581,504,267
8582,910,1714
8583,955,4173
8584,302,3051
8585,542,3555
8586,900,4664
8587,357,1017
8588,378,2470
8589,826,1107
8590,510,4251
8591,227,2016
8592,775,2508
8593,721,2183
8594,971,4590
8595,798,4692
8596,31,4810
8597,320,4644
8598,141,990
8599,629,982
8600,420,2656
8601,196,4924
8602,155,2492
8603,504,3103
8604,237,3545
8605,795,417
8606,41,3250
8607,342,2388
8608,557,2422
8609,969,250
8610,148,4594
8611,338,2047
8612,225,717
8613,438,3425
8614,201,4055
8615,869,3069
8616,963,2736
8617,220,2632
8618,803,4070
8619,825,676
8620,227,907
8621,85,2342
8622,137,170
8623,760,332
8624,523,4335
8625,711,1206
8626,244,2583
8627,612,1390
8628,832,1611
8629,326,2751
8630,124,1092
8631,947,4281
8632,339,3483
8633,260,3220
8634,899,2258
8635,736,3245
8636,756,672
8637,569,4416
8638,404,4417
8639,679,1472
8640,415,3717
8641,171,1582
8642,930,645
8643,455,2109
8644,652,4726
8645,198,3683
8646,889,3728
8647,216,3028
8648,123,3577
8649,327,1255
8650,947,1259
8651,945,1797
8652,854,3525
8653,689,1962
8654,95,4335
8655,547,2101
8656,798,3139
8657,971,1600
8658,346,3529
8659,906,3623
8660,865,4093
8661,618,590
8662,815,1747
8663,462,817
8664,347,4480
8665,214,2239
8666,82,4804
8667,381,3809
8668,382,2540
8669,102,1060
8670,874,1872
8671,615,1505
8672,552,3535
8673,763,2287
8674,862,4554
8675,918,2831
8676,560,293
8677,638,2423
8678,867,2464
8679,82,4753
8680,308,4747
8681,707,2192
8682,665,4818
8683,47,4287
8684,640,1665
8685,705,4824
8686,817,1339
8687,343,2198
8688,621,4614
8689,590,1277
8690,757,3461
8691,786,4209
8692,149,846
8693,386,4884
8694,450,3759
8695,730,514
8696,393,2814
8697,923,1862
8698,166,495
8699,485,3369
8700,475,1621
8701,173,1789
8702,837,1239
8703,211,792
8704,270,3910
8705,258,2121
8706,535,199
8707,28,3962
8708,359,354
8709,225,3463
8710,632,33
8711,78,4633
8712,743,4621
8713,793,4871
8714,615,1229
8715,22,565
8716,996,2432
8717,879,2406
8718,956,2490
8719,188,4949
8720,772,3342
8721,493,3688
8722,539,585
8723,848,4290
8724,898,125
8725,255,1296
8726,594,2359
8727,343,1390
8728,699,2011
8729,730,3821
8730,374,4938
8731,554,3933
8732,128,885
8733,800,3250
8734,518,2764
8735,810,3917
8736,388,4346
8737,139,2867
8738,289,4372
8739,542,2193
8740,305,3157
8741,781,1498
8742,102,3128
8743,950,2630
8744,95,1414
8745,427,788
8746,42,3637
8747,757,4919
8748,961,939
8749,252,4053
8750,217,2746
8751,251,271
8752,420,716
8753,319,4773
8754,48,808
8755,216,3549
8756,182,3028
8757,803,4728
8758,100,4956
8759,644,4625
8760,0,3134
8761,915,647
8762,179,4431
8763,600,4025
8764,286,4978
8765,649,3528
8766,285,3219
8767,475,3052
8768,133,3125
8769,489,2073
8770,234,2222
8771,169,3152
8772,762,1275
8773,13,3001
8774,787,298
8775,961,3842
8776,591,3517
8777,799,2375
8778,92,2974
8779,751,4207
8780,283,991
8781,698,2651
8782,819,2835
8783,472,1297
8784,530,2115
8785,285,718
8786,933,2097
8787,728,3482
8788,7,3077
8789,930,1384
8790,212,3088
8791,577,3341
8792,568,3395
8793,432,9
8794,838,932
8795,722,4823
8796,763,2586
8797,705,1344
8798,912,4222
8799,801,1206
8800,657,33
8801,643,952
8802,835,4355
8803,234,2544
8804,386,1612
8805,128,1348
8806,102,2216
8807,484,3915
8808,759,2815
8809,458,2300
8810,735,3905
8811,616,1926
8812,1,4322
8813,994,1570
8814,6,4085
8815,147,3749
8816,829,112
8817,981,584
8818,870,2695
8819,268,2484
8820,555,829
8821,34,3447
8822,524,3835
8823,317,2809
8824,666,4940
8825,459,2861
8826,7,3967
8827,589,3469
8828,552,2077
8829,75,3449
8830,557,1403
8831,180,4764
8832,803,2197
8833,740,2154
8834,773,591
8835,456,3305
8836,422,790
8837,358,3367
8838,163,272
8839,905,3025
8840,144,4039
8841,808,4059
8842,825,587
8843,387,665
8844,952,977
8845,979,1568
8846,701,1408
8847,326,2311
8848,223,2461
8849,40,331
8850,66,2454
8851,348,4871
8852,203,4548
8853,68,3200
8854,304,456
8855,764,4557
8856,656,2462
8857,457,591
8858,803,3066
8859,85,1515
8860,111,4630
8861,774,4750
8862,452,2295
8863,796,2852
8864,728,1628
8865,141,3701
8866,465,490
8867,585,3040
8868,355,3053
8869,555,306
8870,237,679
8871,30,2459
8872,975,4610
8873,144,10
8874,301,360
8875,12,2282
8876,227,4245
8877,601,4500
8878,418,2294
8879,277,3210
8880,709,315
8881,716,2745
8882,940,3503
8883,208,1301
8884,248,36
8885,335,2461
8886,799,2549
8887,14,3953
8888,714,4914
8889,809,4075
8890,733,1533
8891,860,4055
8892,102,2757
8893,934,4149
8894,31,2052
8895,106,3882
8896,541,4567
8897,59,2195
8898,658,4491
8899,989,885
8900,465,31
8901,548,4806
8902,577,4590
8903,484,218
8904,856,2529
8905,697,2619
8906,910,2093
8907,778,3534
8908,832,3162
8909,434,1695
8910,718,4162
8911,565,1640
8912,696,3375
8913,984,3801
8914,796,344
8915,56,4995
8916,64,2719
8917,724,3297
8918,669,3390
8919,796,1834
8920,682,3192
8921,262,3846
8922,996,817
8923,78,3312
8924,564,1682
8925,933,3360
8926,274,184
8927,266,1080
8928,258,3611
8929,325,4991
8930,141,4117
8931,232,551
8932,228,1119
8933,563,1560
8934,307,4806
8935,877,2540
8936,243,2561
8937,392,1712
8938,258,894
8939,735,4280
8940,915,1622
8941,23,247
8942,911,657
8943,923,4479
8944,484,2652
8945,239,2773
8946,428,2713
8947,672,2739
8948,526,2884
8949,149,2277
8950,40,3076
8951,25,1843
8952,547,930
8953,253,4738
8954,540,2739
8955,90,2912
8956,132,4803
8957,458,2752
8958,528,1672
8959,154,3958
8960,150,4282
8961,962,3548
8962,547,1211
8963,19,2965
8964,822,4649
8965,872,4807
8966,278,99
8967,754,916
8968,759,2588
8969,474,3662
8970,845,514
8971,496,4997
8972,303,4047
8973,706,1075
8974,696,2867
8975,782,2768
8976,172,799
8977,436,3628
8978,294,4515
8979,326,4398
8980,5,1695
8981,164,4949
8982,167,2067
8983,623,2707
8984,833,4693
8985,532,3
8986,528,625
8987,367,1299
8988,352,101
8989,2,1003
8990,299,1917
8991,387,4889
8992,335,3071
8993,141,4841
8994,195,3962
8995,981,3583
8996,276,3062
8997,40,3893
8998,60,2392
8999,7,3207
9000,345,1717
9001,239,850
9002,513,3604
9003,366,5
9004,989,4965
9005,806,2711
9006,117,1849
9007,145,3372
9008,272,2617
9009,82,4480
9010,709,1031
9011,26,3035
9012,735,1509
9013,797,529
9014,418,2389
9015,632,72
9016,883,3068
9017,838,4482
9018,106,2356
9019,180,2257
9020,712,1422
9021,878,2385
9022,858,645
9023,473,2628
9024,573,3522
9025,584,2616
9026,359,4151
9027,47,3849
9028,631,0
9029,545,2229
9030,633,2134
9031,982,4969
9032,596,1059
9033,843,17
9034,381,4267
9035,30,744
9036,201,1942
9037,523,665
9038,506,3063
9039,162,2202
9040,974,1276
9041,199,2108
9042,189,2853
9043,552,3242
9044,737,2890
9045,484,701
9046,234,386
9047,978,231
9048,254,1318
9049,762,3280
9050,719,1586
9051,853,3092
9052,661,546
9053,515,773
9054,367,636
9055,109,11
9056,614,3245
9057,988,1757
9058,52,1531
9059,755,3840
9060,770,3638
9061,443,1236
9062,115,1397
9063,203,1148
9064,570,4635
9065,522,3546
9066,211,26
9067,597,762
9068,717,2404
9069,470,4390
9070,817,582
9071,108,1827
9072,917,4762
9073,425,796
9074,194,4329
9075,822,3905
9076,493,4716
9077,449,3964
9078,326,4224
9079,670,2264
9080,150,421
9081,114,4377
9082,654,113
9083,148,4274
9084,933,4599
9085,790,1480
9086,441,2515
9087,146,2991
9088,978,1922
9089,206,4258
9090,906,3673
9091,190,2300
9092,822,4287
9093,957,2783
9094,506,1376
9095,914,3580
9096,408,4946
9097,298,1721
9098,999,639
9099,215,2049
9100,123,94
9101,919,2056
9102,642,2869
9103,478,3411
9104,196,4469
9105,15,3839
9106,447,601
9107,13,4216
9108,324,304
9109,621,2150
9110,911,4028
9111,948,3892
9112,256,3595
9113,945,503
9114,525,2070
9115,892,2981
9116,23,4868
9117,936,714
9118,88,147
9119,313,2525
9120,778,600
9121,235,2964
9122,881,3955
9123,215,1158
9124,306,1386
9125,131,3903
9126,138,2121
9127,48,3311
9128,397,1522
9129,96,542
9130,279,1171
9131,62,462
9132,178,2838
9133,909,3145
9134,812,1655
9135,169,2192
9136,933,1391
9137,260,4177
9138,914,3772
9139,956,1677
9140,504,3058
9141,296,1161
9142,848,3011
9143,280,387
9144,964,2940
9145,165,4651
9146,653,4207
9147,371,2337
9148,333,3561
9149,770,2535
9150,237,4258
9151,953,978
9152,397,2586
9153,406,4337
9154,85,1660
9155,426,1842
9156,594,3732
9157,353,4229
9158,649,773
9159,914,25
9160,541,3470
9161,597,4178
9162,627,4827
9163,498,2998
9164,913,4472
9165,928,1120
9166,886,3885
9167,615,218
9168,487,4944
9169,632,2194
9170,524,1942
9171,545,3937
9172,854,3210
9173,960,1727
9174,452,1430
9175,209,2775
9176,414,3438
9177,513,1078
9178,111,3522
9179,216,4169
9180,197,1973
