FollowerID,FollowingUserID,FollowedUserID
11865,2990,3044
11866,620,3136
11867,3494,4969
11868,2780,2055
11869,910,4939
11870,747,2945
11871,217,1125
11872,1873,3969
11873,3719,3788
11874,3150,4682
11875,3131,1156
11876,2273,461
11877,1673,2290
11878,127,4986
11879,4421,3984
11880,4540,1343
11881,4148,1150
11882,135,1395
11883,3224,4939
11884,4022,2181
11885,642,3170
11886,805,4243
11887,2112,171
11888,3686,3773
11889,4020,213
11890,2646,2641
11891,3567,4609
11892,4737,4987
11893,1513,4269
11894,609,3633
11895,2451,1236
11896,1844,3177
11897,1985,2860
11898,2910,188
11899,1172,4509
11900,1301,4311
11901,1224,188
11902,1919,3252
11903,1939,289
11904,1488,1288
11905,971,3382
11906,3177,1813
11907,2728,3297
11908,1238,2534
11909,3111,3927
11910,2763,2998
11911,470,413
11912,1228,4895
11913,2056,835
11914,2105,4046
11915,4726,905
11916,1186,331
11917,1132,622
11918,1190,2879
11919,1698,193
11920,470,210
11921,1396,4658
11922,4282,4281
11923,4660,925
11924,133,482
11925,4260,3155
11926,1057,3795
11927,629,4654
11928,2007,3368
11929,481,580
11930,774,4762
11931,2002,1611
11932,2751,3818
11933,3026,2372
11934,3744,4362
11935,50,2339
11936,0,4478
11937,2518,4027
11938,1808,854
11939,2480,2287
11940,4762,4415
11941,2457,4142
11942,808,233
11943,3692,4791
11944,4977,4311
11945,3093,2332
11946,4393,99
11947,1759,2288
11948,3490,2404
11949,195,2085
11950,2581,1355
11951,1339,4804
11952,3220,8
11953,25,3296
11954,4024,601
11955,4633,4546
11956,2353,3669
11957,4600,3936
11958,2903,730
11959,4581,116
11960,2606,4348
11961,1172,1229
11962,2496,829
11963,4349,438
11964,4654,4078
11965,1336,456
11966,3680,326
11967,4195,1886
11968,1462,3903
11969,635,4634
11970,3622,956
11971,1475,3205
11972,2543,2876
11973,1922,1683
11974,1952,917
11975,358,2366
11976,3884,3409
11977,573,4937
11978,1972,3994
11979,4150,554
11980,4656,677
11981,4892,736
11982,3204,4358
11983,3237,3799
11984,724,3860
11985,3930,1150
11986,1047,4614
11987,2220,1425
11988,4753,2258
11989,2230,757
11990,3723,524
11991,3775,266
11992,4663,1648
11993,1809,4410
11994,2404,1574
11995,358,3489
11996,1425,2775
11997,781,4392
11998,348,2511
11999,4898,2832
12000,1435,3805
12001,2315,1742
12002,4086,1960
12003,2899,50
12004,4723,2834
12005,889,1277
12006,1787,1909
12007,3667,655
12008,653,3950
12009,2855,635
12010,4647,2815
12011,4824,3107
12012,1229,1368
12013,2515,1252
12014,476,4778
12015,1964,2946
12016,802,416
12017,4123,44
12018,3652,3964
12019,4408,3191
12020,218,1502
12021,1895,1179
12022,669,4837
12023,2586,1612
12024,4296,4357
12025,2533,2539
12026,4290,4015
12027,1092,251
12028,4848,232
12029,3666,4633
12030,2228,741
12031,2436,1670
12032,3541,1070
12033,1018,3377
12034,2583,2192
12035,2800,3837
12036,212,262
12037,4298,2863
12038,4800,40
12039,4046,883
12040,1574,1857
12041,471,3580
12042,2296,157
12043,1753,4494
12044,3937,2547
12045,235,1415
12046,2462,2796
12047,1452,840
12048,498,2
12049,1489,655
12050,3724,2738
12051,3103,3664
12052,2299,3006
12053,3247,2533
12054,1195,4659
12055,987,3970
12056,1433,2419
12057,3553,2276
12058,1726,1686
12059,1543,1342
12060,1348,1275
12061,683,2847
12062,4675,2226
12063,4436,4803
12064,1111,840
12065,556,3758
12066,4477,1562
12067,1371,4256
12068,974,880
12069,1017,417
12070,4731,4252
12071,618,1662
12072,4748,4422
12073,3995,650
12074,4090,1551
12075,3297,522
12076,4964,1494
12077,2451,4681
12078,947,766
12079,2440,2087
12080,4138,4773
12081,1100,2124
12082,855,4641
12083,2849,2931
12084,633,30
12085,4812,83
12086,2471,136
12087,1231,3725
12088,2952,1992
12089,3916,1739
12090,3684,1698
12091,3095,1334
12092,705,203
12093,3641,4313
12094,549,537
12095,3327,3175
12096,405,1420
12097,1301,4896
12098,2511,341
12099,1173,594
12100,2439,4369
12101,2009,1960
12102,1632,1155
12103,426,4881
12104,935,987
12105,1854,737
12106,3337,3274
12107,1443,2395
12108,4835,2239
12109,3130,151
12110,3306,955
12111,3917,906
12112,1359,334
12113,3711,4135
12114,1837,1626
12115,4723,3395
12116,4726,168
12117,2967,4649
12118,2471,1958
12119,3147,422
12120,293,3800
12121,4928,2637
12122,2168,147
12123,4313,4621
12124,1707,486
12125,1427,1020
12126,4653,4623
12127,3920,1394
12128,1165,3397
12129,2233,523
12130,628,3183
12131,1857,3263
12132,2676,4279
12133,3883,51
12134,1051,4178
12135,4508,2770
12136,2190,2328
12137,3127,1646
12138,1439,439
12139,3202,551
12140,1779,971
12141,3230,1886
12142,3502,1244
12143,1666,4793
12144,120,3792
12145,3583,2824
12146,774,3838
12147,1843,2038
12148,4868,1336
12149,583,3075
12150,4518,2188
12151,2517,1589
12152,3403,3267
12153,2798,549
12154,3395,2558
12155,2370,2147
12156,3250,551
12157,3111,1192
12158,3284,3911
12159,1539,2653
12160,675,3394
12161,263,1144
12162,4196,2926
12163,1907,907
12164,556,3530
12165,3749,3836
12166,681,3551
12167,4907,3752
12168,2595,3554
12169,2413,125
12170,1,726
12171,4817,3443
12172,2620,1253
12173,2931,403
12174,1508,1538
12175,586,4013
12176,2541,1426
12177,1315,23
12178,3103,147
12179,4496,3486
12180,682,1987
12181,1914,1443
12182,3066,900
12183,3635,4774
12184,4272,1622
12185,496,4890
12186,2910,3778
12187,3280,663
12188,3153,4227
12189,2974,2354
12190,3228,782
12191,4971,829
12192,1221,4358
12193,2283,1321
12194,52,2640
12195,1835,1459
12196,3429,2112
12197,1776,4924
12198,2383,2432
12199,4021,1382
12200,723,752
12201,3864,1709
12202,3063,1036
12203,1526,2336
12204,4525,361
12205,4419,2506
12206,2766,3773
12207,2698,4692
12208,271,4818
12209,3465,2798
12210,1816,2565
12211,4513,1211
12212,16,1519
12213,626,1833
12214,692,2306
12215,1745,4754
12216,4471,1574
12217,4249,2196
12218,1377,788
12219,4896,2028
12220,102,3908
12221,3674,619
12222,807,2508
12223,3483,1661
12224,351,1723
12225,4892,3164
12226,1379,3534
12227,2876,404
12228,4868,219
12229,4995,1651
12230,2915,796
12231,4006,3388
12232,1565,2743
12233,640,2927
12234,2062,2839
12235,156,2898
12236,187,2548
12237,707,1706
12238,406,1090
12239,3521,377
12240,4542,685
12241,1253,1248
12242,3798,1194
12243,3671,3644
12244,3627,3949
12245,2262,2677
12246,814,4463
12247,1716,1719
12248,1008,4089
12249,446,838
12250,4195,478
12251,4629,2308
12252,4122,3237
12253,2042,2140
12254,2504,3710
12255,2993,2174
12256,39,2895
12257,1329,617
12258,3523,4358
12259,1649,3050
12260,289,4333
12261,3131,4791
12262,1129,2010
12263,2662,3499
12264,3675,1402
12265,2129,1665
12266,1082,4868
12267,1495,4492
12268,1208,2924
12269,3858,3255
12270,892,216
12271,1118,1065
12272,3323,1641
12273,3846,448
12274,1170,1467
12275,330,4343
12276,3311,130
12277,4329,2585
12278,4972,3700
12279,856,2093
12280,582,2311
12281,2404,4112
12282,4212,2572
12283,661,549
12284,2321,4292
12285,67,4219
12286,2918,1483
12287,1565,1127
12288,1491,4833
12289,3170,2949
12290,498,2128
12291,3314,3097
12292,2533,4209
12293,4105,4889
12294,4572,3082
12295,3860,3341
12296,3031,4071
12297,4192,1120
12298,1618,951
12299,4301,551
12300,659,1926
12301,2891,649
12302,3930,3051
12303,1168,3948
12304,1821,785
12305,3046,1994
12306,3237,35
12307,4971,326
12308,4328,1312
12309,596,3784
12310,2747,1819
12311,3432,1541
12312,4455,3479
12313,1870,4396
12314,1413,3636
12315,1721,2016
12316,3505,2402
12317,2317,2178
12318,3745,466
12319,2535,895
12320,2077,382
12321,1473,1136
12322,4391,2097
12323,1220,2449
12324,265,4414
12325,428,2921
12326,2198,1493
12327,669,846
12328,4233,1898
12329,4106,1177
12330,396,887
12331,1818,4497
12332,2812,3966
12333,2182,4509
12334,1931,2099
12335,3010,3044
12336,4678,2292
12337,4921,4717
12338,928,4467
12339,3883,3535
12340,4850,1732
12341,1818,1162
12342,2728,2756
12343,3320,3491
12344,2739,3445
12345,3559,2962
12346,1217,2463
12347,3781,3806
12348,2787,4406
12349,3830,2266
12350,2124,1526
12351,3817,1379
12352,1385,19
12353,778,2114
12354,3668,538
12355,48,3650
12356,3357,712
12357,9,733
12358,645,235
12359,2419,1634
12360,3671,4541
12361,295,961
12362,2060,4434
12363,2365,1236
12364,4536,1938
12365,3199,3801
12366,2091,2583
12367,4311,2606
12368,2776,585
12369,780,2993
12370,2230,2396
12371,1408,347
12372,4944,1714
12373,570,1817
12374,2999,244
12375,592,3574
12376,4468,3508
12377,2167,3006
12378,1814,4624
12379,531,4033
12380,494,1817
12381,2323,748
12382,4324,2969
12383,2342,1157
12384,3147,4499
12385,3750,4244
12386,1885,450
12387,2897,2235
12388,3702,1053
12389,4993,2285
12390,98,4267
12391,1470,2827
12392,291,3505
12393,4056,3792
12394,1995,1608
12395,96,759
12396,1027,4472
12397,3908,4292
12398,1421,4805
12399,1890,1000
12400,2211,1904
12401,1887,3208
12402,543,4595
12403,2810,935
12404,456,3534
12405,4321,4049
12406,3662,2767
12407,2373,4449
12408,370,358
12409,608,3139
12410,4366,4297
12411,1602,1743
12412,2123,1026
12413,4236,3222
12414,1721,2283
12415,3435,3830
12416,1327,2243
12417,4866,1986
12418,545,1749
12419,4361,3859
12420,520,2761
12421,2013,3350
12422,3921,2503
12423,3508,2873
12424,4986,174
12425,101,3494
12426,2339,1735
12427,4316,3842
12428,917,2015
12429,4313,550
12430,2411,973
12431,316,3990
12432,1952,626
12433,1371,1094
12434,783,4776
12435,3705,428
12436,2822,1196
12437,2086,1622
12438,266,536
12439,575,4069
12440,4684,4017
12441,3551,4005
12442,4092,4102
12443,1652,1633
12444,927,2868
12445,202,1042
12446,2893,1927
12447,3077,1315
12448,2908,4685
12449,4466,2810
12450,2176,480
12451,2104,1633
12452,1412,2514
12453,4419,822
12454,1369,3888
12455,2281,2788
12456,4936,1217
12457,1301,2016
12458,4211,2934
12459,3905,370
12460,4056,1036
12461,3705,3137
12462,4384,1961
12463,2368,274
12464,1691,3772
12465,3583,4481
12466,2533,3051
12467,2269,2917
12468,3978,2760
12469,3698,1737
12470,3500,1320
12471,2830,1183
12472,3032,3334
12473,3215,1765
12474,1968,2306
12475,2614,2521
12476,3443,2302
12477,783,4813
12478,3939,612
12479,3191,3689
12480,4404,2725
12481,4562,1751
12482,1414,1962
12483,208,4701
12484,2304,2671
12485,2074,2422
12486,2563,2930
12487,2893,2997
12488,32,4564
12489,1774,4751
12490,622,4750
12491,1195,4366
12492,2872,181
12493,4502,4686
12494,1225,4186
12495,77,550
12496,2521,3715
12497,1524,1211
12498,2382,3062
12499,770,4001
12500,2441,969
12501,4694,543
12502,553,1012
12503,671,1988
12504,4611,4388
12505,2645,2752
12506,4921,2131
12507,3027,4117
12508,1671,2949
12509,1470,4554
12510,1336,497
12511,1723,3939
12512,101,3762
12513,3411,3230
12514,3819,923
12515,2532,174
12516,2954,4810
12517,4980,3583
12518,1444,2333
12519,1337,1302
12520,2666,2140
12521,1424,2626
12522,1871,4913
12523,2192,2640
12524,18,4608
12525,3150,3129
12526,4814,3155
12527,3852,3278
12528,373,2399
12529,3859,989
12530,4012,3308
12531,808,3227
12532,4629,4107
12533,1086,3422
12534,2815,4728
12535,4491,1339
12536,3722,3974
12537,3975,2887
12538,4181,4194
12539,807,2825
12540,1829,176
12541,3904,1938
12542,589,1157
12543,3163,1772
12544,3728,548
12545,3284,678
12546,4054,702
12547,1601,3206
12548,3328,3479
12549,2532,2424
12550,3457,307
12551,3609,4797
12552,4266,1760
12553,1920,4935
12554,986,259
12555,3453,4221
12556,4339,320
12557,961,2548
12558,3630,1490
12559,3399,2428
12560,2478,3210
12561,898,2305
12562,2897,4122
12563,3830,3793
12564,4387,3553
12565,4017,3439
12566,4698,1518
12567,4801,2440
12568,1885,1294
12569,685,1855
12570,708,3801
12571,2332,297
12572,4131,3126
12573,3900,1421
12574,1438,1556
12575,2747,2149
12576,3475,2810
12577,2876,2265
12578,4560,3538
12579,2405,1394
12580,105,4647
12581,4730,1213
12582,3346,2863
12583,4579,1370
12584,2851,3012
12585,4832,86
12586,3154,2363
12587,806,3521
12588,986,3243
12589,3376,4225
12590,1103,1778
12591,553,3297
12592,2918,2953
12593,3194,4097
12594,39,3714
12595,21,4098
12596,2680,2091
12597,4059,3991
12598,2770,4004
12599,180,4
12600,821,1894
12601,3669,3569
12602,3848,342
12603,3406,1610
12604,3702,727
12605,4877,3192
12606,1,1586
12607,2908,102
12608,4126,2846
12609,3793,3975
12610,713,4292
12611,2897,2179
12612,1860,4871
12613,3964,3437
12614,876,3336
12615,3514,3706
12616,653,1224
12617,1839,3010
12618,4304,3269
12619,4700,3328
12620,1883,3862
12621,1592,979
12622,4243,3014
12623,405,4007
12624,4360,1161
12625,3621,1575
12626,2043,4610
12627,569,282
12628,1730,3623
12629,2480,4896
12630,461,1099
12631,1979,1758
12632,4380,4465
12633,3501,2472
12634,1182,3133
12635,3470,4390
12636,3968,4098
12637,3120,3433
12638,2836,3734
12639,1394,3218
12640,4294,2125
12641,509,3014
12642,2116,3333
12643,209,2004
12644,4066,4255
12645,1353,4357
12646,2372,3448
12647,1425,1050
12648,327,2172
12649,1251,3118
12650,2997,867
12651,4618,4503
12652,150,714
12653,2863,1000
12654,1702,4756
12655,163,790
12656,1907,4995
12657,4950,661
12658,280,2558
12659,4451,1197
12660,1177,4448
12661,3738,1248
12662,3037,4607
12663,3358,4027
12664,2081,2607
12665,1922,1461
12666,1987,4314
12667,115,3430
12668,1519,1573
12669,4541,2958
12670,328,453
12671,2066,491
12672,3620,763
12673,2630,1498
12674,2484,3081
12675,1456,3351
12676,3635,4586
12677,3042,2881
12678,1753,1909
12679,2499,4448
12680,3932,4433
12681,1306,657
12682,4006,10
12683,21,2576
12684,1326,4420
12685,3621,547
12686,3516,2979
12687,2961,3486
12688,1426,2437
12689,2041,3309
12690,3770,2591
12691,3406,3984
12692,3760,185
12693,3437,120
12694,2145,1590
12695,4288,230
12696,4977,191
12697,2125,2598
12698,1231,3062
12699,74,1969
12700,3430,2309
12701,2404,2237
12702,467,850
12703,971,4230
12704,4326,3093
12705,4872,2367
12706,1099,1285
12707,4932,2723
12708,881,3
12709,2162,1683
12710,1395,3373
12711,1805,1944
12712,3202,41
12713,2816,3310
12714,2307,1459
12715,2860,1006
12716,1332,661
12717,4865,740
12718,62,4512
12719,2113,4405
12720,190,1949
12721,3326,4760
12722,3779,22
12723,1173,598
12724,3249,617
12725,2575,4689
12726,521,2204
12727,3904,1517
12728,1178,4037
12729,3554,2351
12730,3942,4113
12731,2383,2183
12732,1033,993
12733,3329,1492
12734,620,798
12735,49,736
12736,3270,49
12737,3363,4319
12738,3296,1358
12739,380,2334
12740,824,1846
12741,1647,2706
12742,2221,788
12743,3129,1543
12744,1433,2077
12745,514,2551
12746,2273,2483
12747,4204,1802
12748,3765,260
12749,4406,4673
12750,1181,350
12751,1334,1562
12752,4266,2911
12753,128,2475
12754,1277,2197
12755,586,1499
12756,3364,4269
12757,1914,2074
12758,3988,607
12759,819,670
12760,2001,998
12761,3975,1088
12762,4138,1571
12763,1718,4642
12764,611,742
12765,2363,1850
12766,742,2827
12767,4462,294
12768,4547,3261
12769,4533,803
12770,2322,2528
12771,3619,2887
12772,4187,1839
12773,1846,4567
12774,2690,3208
12775,3380,1081
12776,2303,1330
12777,966,1487
12778,4190,4256
12779,919,3526
12780,52,329
12781,2407,18
12782,4348,1016
12783,3659,921
12784,539,2503
12785,161,3005
12786,2225,4878
12787,2204,1880
12788,1294,2681
12789,3034,419
12790,3920,2419
12791,1000,2680
12792,1631,1356
12793,1695,1092
12794,2843,230
12795,2828,1823
12796,1007,1330
12797,4636,2283
12798,824,3036
12799,944,380
12800,1924,405
12801,1213,4158
12802,2249,4746
12803,3361,3604
12804,173,3426
12805,2644,2214
12806,1530,2813
12807,1470,1509
12808,674,3614
12809,3641,4542
12810,823,3128
12811,1570,53
12812,3737,1109
12813,4181,1197
12814,1116,4919
12815,836,4810
12816,2697,2264
12817,3873,2426
12818,3210,23
12819,4959,409
12820,2593,3485
12821,1631,956
12822,1257,4823
12823,2925,4837
12824,3979,1695
12825,763,3754
12826,2700,219
12827,391,305
12828,496,2989
12829,2890,2281
12830,4442,1813
12831,1358,2438
12832,1071,656
12833,3608,3287
12834,2222,1059
12835,2760,1678
12836,2222,4693
12837,956,3747
12838,1322,4279
12839,2328,4013
12840,2926,2678
12841,1644,2647
12842,2850,856
12843,4800,1398
12844,4521,2584
12845,1687,3457
12846,2008,4050
12847,1769,2925
12848,4032,3846
12849,3683,2949
12850,1210,3735
12851,141,1028
12852,983,4276
12853,465,2791
12854,67,476
12855,3847,3293
12856,4825,3741
12857,4820,1742
12858,3093,3121
12859,3860,3692
12860,1809,4349
12861,3436,4614
12862,2686,462
12863,23,2811
12864,4588,1203
12865,4985,833
12866,662,3038
12867,3656,3013
12868,2684,144
12869,1832,3739
12870,1936,4267
12871,1341,1516
12872,109,906
12873,3128,2268
12874,4683,1769
12875,2973,2241
12876,1794,3408
12877,591,151
12878,1787,343
12879,802,2499
12880,482,4289
12881,4693,2862
12882,1812,3945
12883,42,1912
12884,4229,3451
12885,3193,4043
12886,2477,969
12887,4966,2071
12888,2784,1211
12889,1960,4623
12890,634,3534
12891,807,1369
12892,963,4130
12893,3672,4764
12894,3521,254
12895,2898,1440
12896,1451,4698
12897,1791,2602
12898,359,3917
12899,4103,2231
12900,3416,3098
12901,379,936
12902,1501,3099
12903,1764,2398
12904,4402,3816
12905,3826,2033
12906,3256,4069
12907,3376,4329
12908,585,1361
12909,2109,321
12910,2739,2637
12911,1482,739
12912,4094,1445
12913,2062,1702
12914,4688,1587
12915,1612,4302
12916,714,507
12917,1949,3096
12918,4413,4737
12919,1088,4319
12920,3759,4562
12921,3324,2091
12922,2125,3788
12923,2019,2025
12924,711,3064
12925,4537,992
12926,3806,485
12927,1910,443
12928,3599,2594
12929,644,3109
12930,1451,1643
12931,720,4226
12932,1010,3623
12933,3403,545
12934,1276,3640
12935,3232,3377
12936,4988,2779
12937,2912,4005
12938,3821,2584
12939,1085,3817
12940,1775,2241
12941,46,4481
12942,775,2177
12943,2532,1819
12944,3261,1545
12945,4817,4457
12946,3167,3312
12947,3217,2111
12948,1382,4171
12949,2472,620
12950,252,3059
12951,2149,3662
12952,1798,2658
12953,1984,3397
12954,999,3385
12955,2548,2922
12956,4015,3578
12957,1883,2295
12958,1406,4018
12959,3843,603
12960,3852,449
12961,1302,4355
12962,4363,2450
12963,2760,83
12964,4117,2230
12965,1238,3334
12966,349,1727
12967,2793,381
12968,1588,1051
12969,4206,188
12970,3360,4589
12971,4083,2616
12972,2143,4554
12973,3155,2914
12974,2472,4538
12975,458,4121
12976,4720,2503
12977,1225,3251
12978,1738,858
12979,3140,3568
12980,3150,2171
12981,3501,1494
12982,1295,3940
12983,775,2893
12984,3044,4693
12985,2689,2430
12986,4868,64
12987,2235,3700
12988,2991,3391
12989,3013,1447
12990,4556,2495
12991,3233,1347
12992,995,2303
12993,2257,4214
12994,1502,2166
12995,772,1663
12996,4423,3774
12997,4876,3838
12998,1848,4960
12999,97,3140
13000,874,3935
13001,4284,1710
13002,4767,285
13003,3025,559
13004,1135,4033
13005,3932,2253
13006,4579,1864
13007,1762,797
13008,622,217
13009,3553,2882
13010,4240,1049
13011,4262,4421
13012,3706,3150
13013,2106,4560
13014,866,2799
13015,4804,1979
13016,2296,2915
13017,1000,2811
13018,3140,1897
13019,301,4645
13020,3975,311
13021,4587,2048
13022,3316,3700
13023,1223,3028
13024,2575,2149
13025,219,2711
13026,2578,1547
13027,2111,3269
13028,3245,3837
13029,3232,2965
13030,164,153
13031,1626,3654
13032,688,2927
13033,4760,3008
13034,4281,2007
13035,118,1212
13036,3803,2889
13037,1371,1370
13038,3958,1628
13039,4082,474
13040,2627,4621
13041,842,2178
13042,3577,63
13043,4251,4408
13044,3525,146
13045,2119,1215
13046,4523,4670
13047,443,186
13048,3433,3664
13049,4941,1049
13050,1974,3658
13051,843,3959
13052,4452,4977
13053,2585,207
13054,4985,1491
13055,4813,2644
13056,1515,3755
13057,4997,857
13058,4413,1984
13059,3680,2896
13060,3985,1796
13061,2045,4626
13062,2074,1734
13063,2121,1939
13064,2251,1247
13065,1589,1182
13066,1377,2601
13067,3300,2000
13068,4127,4655
13069,241,4820
13070,3665,3211
13071,1587,3885
13072,764,2215
13073,447,3464
13074,1993,3712
13075,809,598
13076,2950,4343
13077,4834,1187
13078,886,4723
13079,2144,3017
13080,2985,4913
13081,349,1350
13082,4545,2289
13083,977,268
13084,1447,11
13085,1750,391
13086,3095,4576
13087,4210,1176
13088,1053,2166
13089,4109,3953
13090,1878,3811
13091,4158,2352
13092,3858,390
13093,603,4313
13094,1799,4278
13095,228,3764
13096,4717,4706
13097,3946,3858
13098,3383,1390
13099,2056,1186
13100,4824,1317
13101,414,2231
13102,140,2288
13103,470,664
13104,1363,2325
13105,3428,4574
13106,793,3092
13107,1215,3378
13108,1225,314
13109,1826,1519
13110,3141,3165
13111,2418,3174
13112,2029,3104
13113,1328,288
13114,1949,247
13115,1239,2688
13116,239,2898
13117,1612,407
13118,1267,2362
13119,4878,3439
13120,2081,2693
13121,2229,4863
13122,1717,1530
13123,3898,4702
13124,2929,3345
13125,1422,562
13126,4316,4984
13127,3012,1858
13128,2175,2630
13129,30,4066
13130,2792,375
13131,2254,2977
13132,3777,2604
13133,548,1749
13134,4964,1966
13135,2974,1724
13136,2045,4817
13137,2195,3261
13138,3554,422
13139,4794,2195
13140,899,4999
13141,3133,1322
13142,1567,4629
13143,1233,1880
13144,4037,4427
13145,687,502
13146,3610,1111
13147,4973,2845
13148,1711,3305
13149,1834,2670
13150,408,4803
13151,1621,575
13152,4960,3106
13153,607,1578
13154,3911,684
13155,3565,621
13156,4904,4357
13157,2528,2735
13158,3283,1068
13159,2277,3561
13160,2272,4163
13161,1329,3678
13162,3421,4595
13163,2060,820
13164,4904,3018
13165,3923,814
13166,4939,2621
13167,692,4407
13168,1301,2118
13169,4666,4614
13170,4750,1164
13171,675,238
13172,4752,4501
13173,3302,1023
13174,912,878
13175,2689,4581
13176,926,3923
13177,2320,1792
13178,1547,3713
13179,2240,3325
13180,523,4182
13181,2100,2258
13182,4057,554
13183,4698,4047
13184,2151,4868
13185,1992,4050
13186,4852,4358
13187,370,3652
13188,1383,2239
13189,4994,1952
13190,4378,4178
13191,2585,4343
13192,873,4269
13193,993,4990
13194,2334,39
13195,1825,4965
13196,4577,2197
13197,747,2432
13198,3184,3755
13199,431,4913
13200,1894,1933
13201,4539,4100
13202,4533,4556
13203,123,599
13204,1861,1745
13205,4949,886
13206,1579,4440
13207,1346,3706
13208,4492,511
13209,1902,1872
13210,339,3578
13211,3489,2695
13212,2465,761
13213,2678,2337
13214,3551,954
13215,4086,1852
13216,2881,2543
13217,940,1708
13218,1659,2578
13219,2820,4207
13220,2499,223
13221,2422,759
13222,4967,4299
13223,2902,2891
13224,3351,2213
13225,3972,3398
13226,3022,3397
13227,710,648
13228,2606,4512
13229,3100,3606
13230,1905,2999
13231,2673,2838
13232,1809,562
13233,1538,370
13234,2653,1790
13235,3795,1681
13236,4025,1868
13237,890,3807
13238,4134,38
13239,2909,372
13240,727,402
13241,1725,4140
13242,2558,1487
13243,1694,2124
13244,1412,2802
13245,3848,215
13246,1948,1924
13247,4144,2811
13248,4191,1104
13249,713,4862
13250,136,2315
13251,4289,2372
13252,240,1724
13253,3751,2594
13254,4480,4644
13255,225,2849
13256,3900,3519
13257,904,3594
13258,4652,1220
13259,4231,2891
13260,2766,2372
13261,2258,3302
13262,1538,1744
13263,3754,2529
13264,4404,4126
13265,4959,2082
13266,2483,643
13267,4559,951
13268,1952,4381
13269,1425,1007
13270,4596,806
13271,3809,748
13272,286,2962
13273,3503,1576
13274,674,3265
13275,4354,3774
13276,4386,3978
13277,3702,3983
13278,1079,3782
13279,1217,1147
13280,3551,4390
13281,4256,4879
13282,613,4827
13283,1739,3699
13284,2020,701
13285,2938,3949
13286,3227,1481
13287,3689,3527
13288,2547,922
13289,2915,3239
13290,1765,1176
13291,203,2916
13292,1010,1835
13293,1377,2830
13294,2051,4859
13295,1282,3856
13296,3850,222
13297,3180,3884
13298,3009,3163
13299,4779,1589
13300,3342,1007
13301,2360,2139
13302,4773,1329
13303,3730,4937
13304,3647,2712
13305,3333,4775
13306,3422,1855
13307,527,360
13308,191,423
13309,4924,1918
13310,975,2083
13311,1774,3084
13312,4150,2636
13313,1470,4787
13314,812,2778
13315,3668,2545
13316,4416,355
13317,4838,1698
13318,4950,1769
13319,229,400
13320,1081,4658
13321,2673,814
13322,1949,3060
13323,2864,4060
13324,1485,1242
13325,3392,3720
13326,3623,2308
13327,1863,3086
13328,1915,4861
13329,2372,1868
13330,4354,2007
13331,1211,3530
13332,1735,1329
13333,1932,1503
13334,1083,4123
13335,4573,394
13336,793,1812
13337,2120,3037
13338,1515,1117
13339,1937,4285
13340,4362,4223
13341,1488,2108
13342,3705,379
13343,1474,1097
13344,3659,3075
13345,4337,409
13346,3286,3694
13347,2816,245
13348,4285,3394
13349,4088,1487
13350,1708,4871
13351,38,2290
13352,3515,4197
13353,4192,4343
13354,3790,4034
13355,1919,2229
13356,2837,866
13357,3825,4978
13358,4516,33
13359,4476,3122
13360,3118,582
13361,2020,934
13362,454,1357
13363,3006,2798
13364,2490,3256
13365,3166,1596
13366,3402,4443
13367,1240,1815
13368,2360,2366
13369,3816,4782
13370,2983,1886
13371,1804,2740
13372,3757,1477
13373,3708,2140
13374,1382,3140
13375,3143,3095
13376,2738,3963
13377,4006,4913
13378,1796,2848
13379,4385,3733
13380,346,1134
13381,2298,2101
13382,549,3601
13383,2961,3922
13384,3804,4243
13385,882,4517
13386,4843,4126
13387,1824,3627
13388,586,3619
13389,2292,1558
13390,3183,2215
13391,2282,28
13392,1414,2974
13393,1628,390
13394,4428,2327
13395,3868,3063
13396,3173,2452
13397,4046,3826
13398,171,4737
13399,2393,2559
13400,4892,1500
13401,83,3062
13402,1140,4160
13403,3077,3646
13404,787,19
13405,3149,102
13406,1727,548
13407,2119,238
13408,207,1264
13409,2667,4086
13410,2990,615
13411,1614,3274
13412,967,2614
13413,105,897
13414,3035,2672
13415,2437,864
13416,2750,3090
13417,4576,340
13418,3033,4356
13419,4107,834
13420,4047,709
13421,3391,1450
13422,323,2457
13423,27,4142
13424,173,2580
13425,523,4072
13426,2564,4214
13427,3395,1600
13428,857,2358
13429,1273,1237
13430,2199,973
13431,3465,4912
13432,177,3684
13433,871,1750
13434,3463,1524
13435,4622,2661
13436,146,4110
13437,2499,804
13438,929,3709
13439,1958,2797
13440,725,4256
13441,2174,813
13442,4006,390
13443,4955,3908
13444,2238,2325
13445,3542,305
13446,1525,4779
13447,957,1007
13448,1388,3117
13449,3622,3637
13450,3153,3481
13451,288,1629
13452,4335,4506
13453,455,2170
13454,829,2131
13455,1908,2423
13456,915,1744
13457,1306,132
13458,4376,4870
13459,754,2646
13460,3833,29
13461,3820,940
13462,4866,3222
13463,2648,3193
13464,4099,3581
13465,4178,2040
13466,1706,4583
13467,1286,4884
13468,4034,897
13469,854,2093
13470,3887,1710
13471,694,1498
13472,1753,2763
13473,2455,989
13474,2448,1050
13475,2922,2290
13476,3196,1707
13477,3533,1278
13478,2068,566
13479,1603,782
13480,1296,1784
13481,4876,3200
13482,1753,1099
13483,709,3028
13484,2601,4092
13485,3046,342
13486,4622,4620
13487,4336,4256
13488,4943,3607
13489,4442,3420
13490,2376,2234
